engine_size,horsepower,mileage,age,brand_score,price,expensive
5.29,497.0,47.7,2,7.05,119533.38,1
3.26,300.0,27.1,19,5.5,55149.57,0
5.71,510.0,41.9,0,8.15,117233.12,1
2.54,206.0,16.9,18,7.04,44680.93,0
5.33,399.0,48.4,3,3.13,91027.36,1
4.2,376.0,22.5,4,2.83,84882.04,1
5.0,367.0,45.3,15,3.97,78056.03,1
1.19,108.0,11.4,18,1.04,11750.24,0
2.39,158.0,20.2,1,6.43,30861.28,0
5.24,446.0,41.6,14,3.46,81457.02,1
2.59,166.0,12.2,7,7.42,45974.48,0
4.56,375.0,15.9,19,3.54,72040.44,1
5.96,381.0,32.6,15,3.52,78795.29,1
1.89,181.0,30.2,6,3.9,36157.93,0
3.09,235.0,25.5,6,7.15,63976.0,1
1.83,156.0,23.9,14,7.55,34916.4,0
1.77,130.0,18.3,1,2.47,29538.36,0
4.17,341.0,11.2,13,6.26,68099.71,1
1.96,174.0,42.2,19,6.76,23278.66,0
3.41,251.0,32.7,19,8.33,46662.34,0
5.89,403.0,22.6,13,1.41,91377.87,1
2.67,234.0,38.7,1,3.51,55825.22,0
5.37,350.0,13.6,15,5.74,93130.6,1
2.98,277.0,23.2,12,6.04,57667.6,0
2.31,190.0,47.1,4,9.04,36258.36,0
2.68,176.0,44.4,0,2.64,25793.8,0
1.64,129.0,25.1,7,8.98,35896.41,0
4.39,326.0,27.4,17,1.73,59400.25,0
3.55,235.0,21.1,13,6.85,49717.89,0
4.07,251.0,50.0,17,1.85,43471.12,0
2.52,196.0,42.8,1,4.12,38913.27,0
4.27,367.0,32.8,0,3.63,85248.15,1
1.82,174.0,48.7,16,1.13,20720.35,0
4.26,312.0,40.2,18,3.32,57321.71,0
1.41,102.0,47.6,10,9.74,15122.0,0
3.0,244.0,39.2,6,9.01,49186.83,0
4.05,335.0,13.0,4,4.49,82039.11,1
5.28,347.0,14.3,2,5.32,89772.65,1
5.06,319.0,20.0,0,3.65,78160.38,1
3.63,244.0,11.0,0,6.18,54710.84,0
5.42,458.0,12.5,18,3.91,102442.02,1
3.53,267.0,33.1,17,8.35,59276.13,0
3.59,229.0,40.9,12,8.1,51224.88,0
4.6,420.0,12.6,0,2.66,104837.29,1
5.39,460.0,20.5,0,1.64,108015.69,1
4.01,375.0,34.2,2,4.64,83037.42,1
5.72,413.0,27.0,10,6.94,94129.46,1
2.16,179.0,43.4,4,8.59,50028.39,0
5.62,496.0,23.8,18,6.82,111918.16,1
2.11,204.0,14.5,3,6.43,61242.04,1
3.63,225.0,47.7,16,4.07,36078.91,0
4.98,482.0,16.1,6,9.86,108741.96,1
5.01,338.0,42.9,18,9.55,69865.66,1
2.39,182.0,23.7,17,9.84,42151.08,0
5.93,386.0,27.0,18,1.06,77277.98,1
1.4,133.0,21.6,7,3.47,20323.16,0
1.17,83.0,30.0,16,5.54,11412.5,0
5.21,439.0,40.5,11,8.06,95595.92,1
5.1,402.0,42.2,13,1.42,80739.9,1
4.56,434.0,26.3,17,3.08,85628.69,1
5.25,323.0,16.7,9,3.36,68963.17,1
1.69,129.0,35.9,3,2.65,22247.32,0
1.48,104.0,25.3,17,9.34,16678.4,0
5.85,412.0,49.3,4,6.69,92405.84,1
4.12,335.0,13.2,10,5.31,74225.76,1
5.6,390.0,15.2,4,8.7,97074.93,1
5.53,447.0,21.0,3,3.06,109182.44,1
4.27,279.0,37.1,9,3.72,46374.68,0
4.14,402.0,13.8,5,5.54,96873.45,1
2.8,260.0,28.7,4,7.44,64613.85,1
1.75,111.0,11.0,8,5.18,26953.04,0
4.43,410.0,11.8,8,5.1,95193.2,1
5.09,462.0,16.9,6,2.15,106906.64,1
3.72,233.0,43.1,2,6.98,44815.05,0
1.25,100.0,24.2,3,5.84,18441.31,0
1.72,114.0,21.0,1,9.64,30099.3,0
1.51,94.0,24.7,6,4.16,24489.21,0
4.29,373.0,29.4,17,6.84,87383.68,1
3.82,300.0,17.0,6,4.26,68943.86,1
3.33,276.0,10.7,9,2.29,52991.75,0
3.72,245.0,43.6,19,7.28,48943.73,0
2.38,183.0,31.4,1,1.41,41036.64,0
5.02,327.0,22.0,8,9.95,79235.94,1
2.64,212.0,35.3,3,7.66,52192.91,0
4.22,322.0,23.8,4,4.89,73967.29,1
2.95,293.0,22.1,19,7.03,54079.06,0
1.36,83.0,10.9,18,2.44,5143.4,0
2.28,164.0,41.7,14,7.8,35320.03,0
5.83,492.0,43.4,14,9.6,101661.9,1
1.95,166.0,10.8,19,9.1,32317.44,0
1.52,125.0,25.5,12,2.75,16448.81,0
2.46,232.0,21.8,19,6.6,44116.27,0
5.39,484.0,41.0,17,6.24,114464.65,1
2.53,246.0,43.4,3,4.29,56106.81,0
3.09,269.0,15.5,11,7.48,71577.06,1
2.55,180.0,22.2,7,7.56,40175.11,0
5.94,491.0,46.1,7,7.97,110895.4,1
6.0,543.0,35.9,9,6.9,119281.49,1
3.41,318.0,45.2,16,5.22,59829.16,0
4.92,313.0,48.2,16,6.02,65259.8,1
2.1,163.0,20.8,3,2.87,38303.05,0
2.87,199.0,46.3,16,6.34,42302.42,0
4.4,410.0,13.3,6,6.23,94160.5,1
2.43,153.0,32.4,2,5.32,41197.96,0
2.12,158.0,45.9,19,4.04,26286.17,0
5.61,363.0,28.9,8,6.38,84910.14,1
2.22,192.0,34.9,14,4.66,37448.37,0
1.3,78.0,11.9,0,1.5,21480.93,0
4.76,445.0,44.9,2,7.77,103800.35,1
2.22,179.0,42.5,1,3.89,40237.69,0
3.25,249.0,41.8,17,7.62,54096.32,0
1.56,117.0,33.4,0,6.74,20603.89,0
1.34,98.0,43.8,5,5.45,17662.99,0
3.3,239.0,32.6,7,8.95,53272.23,0
2.69,264.0,35.8,6,4.81,60013.51,0
3.53,277.0,11.1,12,3.04,63678.67,1
5.83,370.0,17.2,6,8.32,96299.31,1
3.04,239.0,18.2,15,1.66,49673.93,0
4.01,357.0,35.0,6,5.16,81698.08,1
1.49,124.0,24.5,15,5.44,26428.85,0
5.43,508.0,47.3,15,7.03,111663.18,1
5.03,377.0,46.4,8,2.22,83979.52,1
3.61,344.0,14.2,13,5.89,83349.32,1
1.92,167.0,17.3,18,1.51,31453.91,0
3.13,257.0,37.8,8,9.94,55044.27,0
2.49,224.0,25.9,19,3.92,40876.47,0
5.97,378.0,42.1,11,4.09,90937.3,1
3.45,242.0,20.4,7,6.15,59104.95,0
3.11,233.0,40.7,10,2.67,42476.46,0
1.85,156.0,28.1,8,2.32,30310.7,0
2.2,146.0,32.3,19,9.36,23961.59,0
4.56,454.0,24.5,9,9.92,98811.09,1
3.67,359.0,22.7,5,5.99,74696.4,1
2.79,216.0,28.1,1,8.04,49738.8,0
2.49,239.0,12.7,2,7.79,61465.05,1
2.0,190.0,27.2,13,9.26,45094.27,0
1.17,87.0,39.6,16,2.92,5000.0,0
5.89,481.0,45.0,19,9.24,109097.07,1
4.77,294.0,22.5,9,3.05,66382.26,1
5.64,454.0,27.8,7,5.17,100493.48,1
3.06,246.0,15.2,4,9.58,66127.73,1
5.35,500.0,25.7,12,8.12,119016.03,1
2.28,144.0,22.5,0,4.31,41177.82,0
3.55,299.0,32.8,15,6.29,64902.46,1
2.01,187.0,26.2,6,8.63,41226.8,0
4.85,371.0,16.5,19,7.29,86377.12,1
3.49,287.0,40.8,12,7.77,61230.69,1
3.68,317.0,44.0,5,7.01,65709.81,1
5.3,331.0,50.0,17,4.95,69402.61,1
4.7,367.0,31.3,17,9.6,76881.82,1
5.83,403.0,23.1,2,5.58,100230.14,1
3.03,293.0,46.4,1,3.9,64165.42,1
3.31,323.0,44.8,13,4.39,64854.65,1
4.08,369.0,31.3,11,5.39,79478.5,1
3.27,213.0,42.7,11,1.11,37368.47,0
3.1,310.0,22.9,16,3.99,69001.2,1
2.7,167.0,21.3,12,6.52,37212.24,0
5.16,503.0,44.8,14,1.96,103886.15,1
3.67,254.0,49.5,16,4.22,46058.83,0
4.04,278.0,47.6,8,4.07,59189.09,0
2.02,166.0,21.9,14,1.21,30578.8,0
2.26,189.0,18.9,11,4.37,43765.25,0
2.7,216.0,16.8,10,1.13,39205.92,0
3.33,314.0,39.5,0,9.92,74784.23,1
1.22,74.0,29.1,8,6.49,24268.62,0
5.44,389.0,19.1,3,2.63,90221.6,1
5.52,503.0,48.0,8,8.92,112247.74,1
4.31,351.0,36.2,0,5.49,79400.27,1
2.58,171.0,28.5,6,1.06,33577.16,0
2.93,228.0,17.7,10,9.32,56323.67,0
4.67,289.0,46.4,15,7.47,67242.74,1
2.43,165.0,22.6,4,7.21,43079.17,0
4.04,349.0,14.4,10,6.28,76760.78,1
5.53,368.0,32.1,7,7.27,92177.37,1
3.05,249.0,43.5,8,6.87,58195.86,0
3.94,321.0,24.4,12,7.39,70460.63,1
5.64,363.0,41.7,17,1.35,79026.09,1
2.7,263.0,11.1,17,9.32,53851.6,0
4.8,407.0,24.8,16,3.17,83822.41,1
4.78,444.0,34.2,17,5.81,98656.2,1
5.64,459.0,41.0,6,7.93,111074.27,1
5.29,477.0,12.1,3,4.74,116632.02,1
4.74,386.0,14.1,1,7.6,98631.49,1
4.18,336.0,21.5,6,3.3,75795.41,1
2.21,148.0,19.1,8,4.02,34818.84,0
4.35,267.0,33.7,14,2.25,59703.96,0
2.38,166.0,16.3,8,6.95,46890.28,0
3.2,216.0,37.4,16,6.76,38870.37,0
4.55,394.0,10.2,15,8.26,89983.85,1
4.37,295.0,46.6,3,9.05,65847.8,1
3.01,196.0,47.5,2,6.94,42121.19,0
1.91,180.0,11.6,16,6.09,33956.08,0
3.42,247.0,23.0,4,7.64,66122.76,1
2.35,221.0,32.3,17,1.11,41567.73,0
2.28,210.0,31.1,8,5.44,44551.24,0
2.63,244.0,49.5,9,9.37,50070.6,0
4.53,304.0,14.2,14,1.03,65606.9,1
3.49,213.0,12.5,0,4.33,51285.56,0
2.87,208.0,32.3,5,7.48,52358.22,0
5.5,511.0,40.1,2,3.24,121537.62,1
4.53,450.0,36.4,0,3.6,104745.84,1
3.47,274.0,29.7,2,2.19,58947.44,0
3.11,208.0,43.9,14,7.89,47328.61,0
5.09,356.0,30.4,7,1.55,80150.75,1
1.86,175.0,12.1,0,3.06,43855.24,0
4.32,279.0,26.0,10,7.63,60422.48,1
1.11,81.0,45.7,10,2.21,5000.0,0
1.03,96.0,46.8,10,7.9,24706.73,0
5.66,402.0,44.3,17,8.09,83036.94,1
3.57,294.0,20.4,7,3.98,64945.06,1
2.58,181.0,28.6,19,8.78,40897.97,0
4.97,310.0,28.9,3,7.34,81618.16,1
5.92,436.0,47.7,9,9.25,97418.78,1
1.17,71.0,24.1,8,4.82,9542.51,0
1.19,115.0,19.3,1,8.18,35321.23,0
5.27,349.0,20.4,14,6.1,77778.25,1
3.78,320.0,41.9,16,2.89,65532.34,1
5.41,532.0,13.1,7,6.89,118657.29,1
4.47,433.0,11.0,5,2.17,90338.15,1
3.35,215.0,24.9,13,6.83,43117.76,0
1.81,163.0,19.1,0,5.33,41318.63,0
2.95,225.0,39.2,1,4.06,45625.88,0
4.94,313.0,14.5,5,3.78,68730.29,1
2.17,190.0,16.9,19,8.94,46445.05,0
4.56,442.0,26.1,13,9.16,99071.78,1
2.24,152.0,11.2,13,3.8,34731.88,0
3.32,217.0,46.0,13,7.33,47677.05,0
1.43,103.0,37.8,3,6.79,26622.07,0
3.27,217.0,35.9,19,1.6,37690.18,0
4.06,275.0,13.4,1,5.82,71209.8,1
3.82,292.0,20.2,7,2.37,77782.95,1
3.03,195.0,40.4,12,5.01,35386.08,0
2.85,181.0,33.9,11,9.85,41014.0,0
2.38,186.0,37.2,15,4.58,37061.46,0
4.84,367.0,27.1,3,2.02,89740.49,1
4.91,442.0,38.9,12,5.08,94800.42,1
3.42,310.0,18.6,15,5.6,67349.27,1
2.91,235.0,10.1,2,7.9,62427.77,1
4.19,395.0,21.0,14,3.67,84471.68,1
3.79,242.0,49.6,12,4.73,44808.7,0
4.34,281.0,41.2,8,8.82,70718.57,1
2.53,197.0,27.7,15,8.83,32552.89,0
4.94,483.0,32.7,11,8.69,104604.57,1
2.58,209.0,37.8,13,8.3,46166.78,0
3.09,233.0,28.5,1,9.71,66432.8,1
1.66,113.0,49.5,16,1.35,19894.79,0
5.28,522.0,23.7,5,3.21,119525.57,1
4.22,312.0,22.9,5,6.72,74045.48,1
2.18,155.0,26.6,17,4.15,24999.94,0
5.26,395.0,29.8,0,5.27,91710.97,1
4.52,384.0,32.0,17,5.75,85162.61,1
3.21,200.0,49.2,11,3.24,38119.62,0
5.95,384.0,47.7,18,2.71,87094.16,1
2.69,268.0,32.9,1,8.57,65236.34,1
1.5,112.0,35.1,14,3.98,11763.05,0
4.67,386.0,20.9,0,6.58,96781.03,1
4.79,358.0,21.9,16,4.09,84220.42,1
1.29,78.0,38.8,16,3.91,10436.97,0
5.1,459.0,34.6,7,3.76,98761.18,1
4.88,386.0,18.3,1,8.06,94126.92,1
5.65,449.0,30.6,7,3.79,106842.35,1
1.59,128.0,21.4,17,9.93,24364.18,0
4.0,272.0,38.8,10,8.91,61179.23,1
2.1,195.0,27.5,12,8.63,41222.42,0
3.0,276.0,46.8,8,8.93,60825.82,1
2.33,164.0,41.9,14,6.14,23434.83,0
3.25,304.0,30.6,13,2.41,65568.49,1
1.56,153.0,28.6,19,9.59,29881.27,0
2.52,153.0,45.7,14,1.85,16973.68,0
1.35,117.0,28.8,2,1.83,24456.75,0
3.46,308.0,22.1,7,4.47,67377.43,1
2.48,193.0,13.8,17,2.61,28473.9,0
3.95,247.0,19.2,16,9.35,56692.05,0
3.28,215.0,22.4,2,2.79,46225.87,0
2.22,219.0,33.3,1,9.77,51025.34,0
1.51,123.0,17.0,17,1.14,21083.61,0
4.77,416.0,29.6,14,4.18,87947.72,1
4.17,330.0,38.1,17,6.24,71108.03,1
1.16,94.0,41.8,1,2.74,15091.97,0
5.95,403.0,12.8,19,6.43,94669.68,1
4.21,297.0,12.0,3,8.72,76102.34,1
2.04,150.0,39.8,17,4.87,22757.05,0
5.2,379.0,13.9,17,3.54,87005.4,1
5.41,345.0,47.9,8,5.65,75767.17,1
3.87,341.0,48.0,9,8.21,71633.82,1
5.43,342.0,22.4,3,2.29,84580.97,1
1.15,94.0,23.1,7,3.38,17625.64,0
5.73,437.0,42.8,0,8.38,105260.11,1
1.29,102.0,10.7,14,6.42,24204.28,0
4.21,368.0,42.7,19,3.24,70584.79,1
2.73,229.0,22.2,10,8.16,55644.15,0
1.2,116.0,16.2,17,3.37,16694.92,0
5.65,557.0,48.7,3,4.46,117608.27,1
1.68,167.0,21.4,12,6.31,35291.55,0
5.27,409.0,31.3,17,9.15,103234.29,1
2.65,198.0,46.2,19,1.28,24475.62,0
4.71,363.0,34.2,10,6.89,78158.92,1
2.27,155.0,20.2,19,1.39,27410.0,0
3.92,305.0,10.1,14,5.39,65411.89,1
5.0,426.0,12.2,7,4.48,101562.96,1
3.83,336.0,36.3,3,5.72,71882.67,1
2.53,160.0,20.2,11,8.03,36123.98,0
2.17,205.0,26.1,5,3.2,45410.09,0
1.87,133.0,44.4,2,4.41,25315.81,0
5.19,456.0,33.6,5,2.91,103675.01,1
4.05,373.0,33.4,1,8.86,89773.64,1
3.54,272.0,45.3,7,5.71,55434.46,0
2.25,158.0,24.0,2,4.39,36755.99,0
3.17,211.0,10.7,16,4.46,41659.85,0
4.1,396.0,16.9,15,3.14,82774.63,1
1.36,89.0,29.3,13,5.94,24710.58,0
2.8,210.0,35.8,6,7.27,51715.95,0
2.2,208.0,22.3,6,8.27,48031.97,0
4.23,358.0,22.9,0,6.21,90255.8,1
4.03,263.0,14.2,12,7.41,60979.85,1
2.5,211.0,43.7,1,5.61,45184.36,0
1.21,112.0,22.5,14,3.03,22116.4,0
1.91,172.0,36.5,16,9.01,46552.07,0
1.8,169.0,12.8,1,7.25,47771.54,0
3.84,338.0,22.4,0,7.5,81215.77,1
1.85,164.0,18.1,2,7.85,40253.53,0
3.41,275.0,44.9,17,2.39,54175.59,0
4.07,280.0,25.6,2,8.13,73810.1,1
5.4,418.0,48.7,14,9.34,86754.05,1
2.23,137.0,17.5,8,9.25,32227.03,0
1.93,179.0,16.7,18,2.44,29873.66,0
1.87,187.0,44.8,12,6.75,32433.52,0
2.8,235.0,47.1,9,3.1,42593.0,0
4.25,367.0,38.1,11,6.57,68268.35,1
4.36,331.0,15.1,0,2.1,73520.87,1
2.05,150.0,42.7,12,1.63,19348.27,0
1.66,154.0,12.4,5,4.61,32783.62,0
3.24,221.0,33.9,17,2.59,37903.61,0
1.71,158.0,44.2,1,3.85,29345.98,0
5.06,430.0,48.8,1,7.17,97336.8,1
1.42,99.0,38.7,1,5.12,17838.35,0
4.76,420.0,34.3,4,4.61,97512.18,1
1.21,114.0,20.2,12,3.02,7391.87,0
5.03,355.0,13.9,2,4.98,88723.12,1
4.14,295.0,24.1,1,8.45,70709.13,1
2.61,161.0,19.3,16,3.79,35307.02,0
3.03,187.0,23.5,12,8.18,50535.64,0
4.37,393.0,30.3,1,6.07,93359.51,1
1.93,121.0,38.9,18,5.57,18914.06,0
5.45,344.0,36.7,6,9.46,80989.29,1
3.41,302.0,22.8,11,5.72,76116.91,1
4.8,404.0,30.6,18,5.18,76433.28,1
3.53,283.0,33.1,9,6.42,55916.34,0
3.26,272.0,14.6,9,7.13,66130.05,1
3.35,297.0,27.8,1,6.61,66491.77,1
2.82,236.0,35.8,15,7.67,58322.27,0
4.66,451.0,39.3,4,1.37,89416.26,1
5.23,363.0,15.3,12,5.6,87311.67,1
5.27,448.0,47.8,6,4.84,97559.96,1
1.61,112.0,41.1,10,7.66,18645.69,0
4.81,461.0,23.1,13,6.06,103557.37,1
2.0,188.0,41.9,2,8.34,37335.26,0
1.06,104.0,28.4,12,3.07,17948.4,0
2.38,150.0,39.5,18,6.9,36130.97,0
2.46,234.0,44.7,19,4.04,38441.64,0
5.05,328.0,10.1,6,7.6,84206.24,1
4.71,459.0,47.9,18,8.1,99156.36,1
1.42,136.0,34.4,15,1.43,18594.43,0
2.63,236.0,18.6,12,2.76,48211.24,0
2.26,138.0,41.2,19,7.64,26776.76,0
3.98,250.0,26.1,13,7.79,54248.2,0
3.71,344.0,36.8,19,4.33,61472.65,1
4.39,432.0,23.6,2,3.35,94478.55,1
5.55,405.0,16.6,11,3.52,87535.28,1
3.11,229.0,23.6,0,4.13,45699.04,0
4.28,342.0,49.0,16,9.5,78509.14,1
5.59,339.0,45.8,10,8.91,78764.83,1
3.71,305.0,20.7,15,6.34,70492.97,1
2.54,202.0,32.8,17,5.74,35099.35,0
3.01,219.0,20.9,0,3.09,43562.36,0
4.77,414.0,16.0,18,9.89,97657.36,1
4.6,281.0,20.3,6,4.94,67638.1,1
4.74,349.0,13.1,2,1.68,87120.77,1
4.72,316.0,12.7,14,3.59,73697.68,1
5.6,485.0,23.6,4,3.48,114602.2,1
4.82,336.0,47.6,3,2.34,78275.66,1
5.28,418.0,33.6,13,3.72,94967.76,1
3.87,256.0,37.0,19,7.35,51700.61,0
4.22,301.0,24.3,19,3.44,48442.71,0
5.84,530.0,35.2,4,4.98,120621.41,1
5.35,421.0,24.4,1,2.99,108631.93,1
4.89,489.0,43.0,7,4.58,107505.05,1
4.43,296.0,21.9,18,5.77,58963.61,0
2.79,198.0,40.7,13,7.42,44429.68,0
3.74,349.0,26.8,18,8.26,82288.1,1
1.28,82.0,18.8,12,6.18,14302.64,0
3.08,231.0,47.1,5,9.04,49951.95,0
1.56,108.0,11.4,9,9.46,33312.12,0
4.64,401.0,18.0,2,8.51,97825.88,1
5.46,483.0,27.8,7,6.91,108401.52,1
1.87,161.0,21.6,12,8.89,40955.88,0
2.23,158.0,47.0,11,3.99,24847.55,0
5.28,340.0,12.1,12,5.65,76217.42,1
3.93,266.0,22.3,5,3.13,61455.02,1
3.94,331.0,24.5,8,8.17,76726.69,1
3.81,352.0,23.8,12,6.81,79808.29,1
2.09,137.0,41.4,4,6.02,31263.89,0
2.22,165.0,19.6,15,8.78,36827.77,0
5.75,404.0,27.5,1,5.38,99242.81,1
4.62,310.0,15.1,1,9.48,79302.46,1
1.45,116.0,39.8,10,9.03,27546.91,0
2.11,163.0,16.7,0,7.35,45982.65,0
4.14,359.0,27.3,15,8.85,75655.24,1
2.42,194.0,35.7,15,1.01,34269.3,0
2.26,220.0,35.1,1,2.76,52013.78,0
2.01,189.0,37.2,17,6.48,41856.85,0
1.93,140.0,47.5,2,7.6,28361.05,0
4.07,350.0,39.8,0,2.97,80448.8,1
5.53,476.0,34.8,11,7.21,106926.87,1
2.81,236.0,28.2,8,9.41,57085.43,0
1.61,135.0,29.1,11,5.07,24721.88,0
1.62,103.0,29.7,15,7.89,15180.91,0
5.67,550.0,30.4,18,3.16,110407.23,1
3.64,301.0,37.5,12,1.83,65059.52,1
3.33,254.0,13.4,6,3.36,51255.52,0
5.45,505.0,16.0,4,1.4,114148.4,1
3.54,248.0,43.8,13,4.36,52085.12,0
3.4,210.0,28.6,18,9.63,45207.04,0
5.63,410.0,47.2,2,2.62,93478.86,1
3.37,282.0,37.2,10,6.58,50811.93,0
2.95,286.0,14.4,8,4.95,53656.48,0
3.91,351.0,35.2,9,7.83,73594.1,1
5.89,438.0,24.8,3,4.84,109174.17,1
5.82,534.0,13.3,13,5.05,122012.99,1
4.88,476.0,31.9,18,1.79,86944.44,1
3.5,268.0,35.4,15,7.74,54196.95,0
5.41,539.0,11.0,7,7.31,123457.89,1
3.1,238.0,37.2,9,6.96,47615.32,0
4.2,395.0,28.8,0,7.9,97025.47,1
1.9,134.0,21.5,19,1.26,14037.69,0
4.31,319.0,28.7,11,1.89,59274.23,0
2.38,225.0,36.8,16,8.5,43748.79,0
4.86,298.0,14.9,8,3.63,62018.73,1
3.07,218.0,34.3,3,4.78,49401.45,0
2.99,267.0,39.4,11,9.68,62593.49,1
4.73,386.0,22.9,6,1.23,85069.91,1
3.13,259.0,23.7,1,3.77,54634.76,0
4.57,335.0,13.0,14,4.33,78956.93,1
5.28,436.0,44.5,15,6.86,106925.67,1
1.68,122.0,24.6,13,5.4,21241.96,0
3.4,213.0,27.8,9,6.69,48502.22,0
5.72,346.0,29.9,3,3.99,79612.93,1
5.06,361.0,38.7,1,4.71,88195.98,1
5.87,496.0,45.5,10,8.57,112342.03,1
5.3,361.0,36.1,17,3.77,80998.64,1
2.55,222.0,24.4,2,6.89,56135.34,0
1.9,148.0,13.6,12,4.12,28098.29,0
2.05,175.0,22.6,2,4.03,37964.56,0
2.08,161.0,15.5,1,6.74,34570.84,0
1.38,127.0,14.3,10,8.79,33003.3,0
5.53,350.0,39.2,2,4.76,85661.46,1
3.51,221.0,10.3,14,3.99,50264.92,0
1.51,148.0,25.1,19,8.83,20719.26,0
4.81,348.0,41.2,17,2.09,68319.03,1
2.63,185.0,45.1,10,4.4,32716.98,0
1.36,120.0,35.1,7,4.18,19024.53,0
1.95,173.0,32.2,9,2.19,25143.19,0
4.29,289.0,27.8,4,5.33,63250.4,1
4.97,324.0,44.8,13,2.29,69566.87,1
2.27,210.0,35.8,14,1.3,33506.45,0
3.89,375.0,13.8,4,6.12,92331.3,1
1.0,70.0,24.9,15,7.62,13710.88,0
2.39,159.0,27.4,8,9.71,36991.68,0
1.91,168.0,15.7,15,8.42,39964.58,0
1.38,120.0,11.1,8,7.02,26275.11,0
3.42,297.0,13.0,7,8.45,68901.57,1
4.16,369.0,41.5,14,5.26,77208.58,1
1.23,110.0,49.8,4,6.46,27458.95,0
1.69,154.0,21.0,12,7.76,31719.77,0
5.66,354.0,23.6,17,5.22,75390.01,1
2.12,209.0,39.4,15,1.35,36439.15,0
4.8,365.0,37.4,17,4.83,78249.17,1
4.74,354.0,43.4,8,5.88,79380.88,1
2.61,182.0,46.1,18,5.22,43370.27,0
2.02,139.0,35.8,13,6.67,28183.11,0
2.22,179.0,18.4,6,9.0,49954.23,0
3.83,308.0,19.7,18,5.92,73630.37,1
2.91,201.0,49.6,13,9.12,36111.59,0
3.48,275.0,35.4,19,4.66,49476.72,0
5.06,414.0,32.1,6,2.53,88967.3,1
3.51,260.0,25.2,5,7.25,62266.02,1
5.98,538.0,34.5,17,6.15,119891.65,1
4.33,396.0,38.7,0,9.94,94043.21,1
2.04,136.0,42.8,3,3.02,24374.35,0
3.5,299.0,27.0,6,2.34,64609.2,1
5.07,443.0,12.3,12,9.68,105473.16,1
2.09,209.0,41.9,14,6.3,35282.79,0
4.65,434.0,11.9,15,9.76,95338.87,1
1.17,111.0,13.1,16,4.55,17342.11,0
5.71,517.0,24.7,5,8.78,115783.92,1
4.32,353.0,35.5,17,7.41,73134.68,1
1.81,141.0,20.9,18,3.24,27788.31,0
5.37,411.0,28.1,12,5.68,91503.63,1
1.41,131.0,36.1,7,4.8,26494.29,0
3.03,225.0,23.4,14,5.51,45386.53,0
4.68,406.0,22.1,16,8.63,88948.82,1
5.69,431.0,46.6,12,4.85,93215.35,1
2.74,164.0,18.1,8,9.49,45036.26,0
5.15,383.0,23.8,19,3.94,81879.74,1
1.98,129.0,38.8,9,9.48,25772.82,0
1.18,72.0,45.9,16,1.72,5000.0,0
1.14,78.0,35.6,17,7.08,5000.0,0
4.29,428.0,42.5,3,7.06,89862.76,1
1.77,116.0,14.6,17,1.09,20418.38,0
1.25,109.0,49.7,10,9.72,28124.01,0
5.88,582.0,47.7,10,8.91,129581.86,1
2.21,183.0,17.4,9,9.35,54751.35,0
3.31,318.0,21.6,2,4.42,69024.65,1
4.07,333.0,45.5,2,2.72,58490.38,0
1.72,130.0,26.8,2,5.59,31767.24,0
2.79,226.0,11.5,17,6.69,43558.61,0
4.24,288.0,24.7,10,2.63,58021.61,0
4.2,391.0,17.3,8,2.29,81450.45,1
5.21,336.0,12.7,11,9.78,77965.73,1
3.19,200.0,40.2,3,9.95,53621.36,0
5.45,517.0,40.5,10,9.82,113791.77,1
4.41,405.0,46.7,11,8.08,91540.62,1
3.81,358.0,10.4,0,3.29,83298.88,1
1.59,96.0,37.8,5,7.91,14027.57,0
3.87,275.0,36.4,15,3.88,57726.98,0
3.97,273.0,45.7,17,5.13,50289.7,0
4.79,299.0,15.7,12,3.7,65268.12,1
4.6,406.0,35.4,3,7.35,100329.23,1
3.65,365.0,29.9,10,4.89,82237.47,1
3.96,382.0,31.3,8,2.7,82259.09,1
4.86,432.0,27.2,14,9.95,101791.08,1
2.76,169.0,33.3,7,4.28,41033.95,0
1.67,147.0,15.0,16,2.91,23259.98,0
5.37,453.0,45.2,17,7.23,99173.35,1
5.83,529.0,37.6,3,7.74,127254.38,1
3.15,311.0,10.0,9,8.75,75689.47,1
5.95,536.0,28.3,18,6.43,121305.25,1
2.61,233.0,48.2,7,4.53,46774.54,0
1.33,119.0,17.2,5,9.09,26211.08,0
3.86,261.0,48.0,7,6.82,54066.35,0
5.34,358.0,39.7,2,9.33,87459.2,1
4.09,397.0,14.7,3,8.43,84100.83,1
1.05,67.0,36.7,7,7.65,11046.59,0
1.06,103.0,27.4,9,2.86,16437.26,0
4.62,349.0,30.9,2,4.57,75758.69,1
5.23,316.0,43.3,4,9.43,76334.66,1
2.27,175.0,40.7,9,8.59,38646.47,0
3.35,286.0,19.9,12,9.67,63503.64,1
5.81,490.0,26.5,0,9.06,108714.66,1
3.3,226.0,26.2,13,6.37,58086.41,0
1.68,133.0,27.1,8,3.61,28186.13,0
5.56,454.0,28.9,18,2.89,95582.96,1
3.48,244.0,31.3,9,9.86,49549.29,0
2.72,198.0,26.9,14,3.84,45022.33,0
1.49,126.0,33.9,2,3.53,26551.67,0
3.29,262.0,12.2,6,5.36,55362.7,0
4.85,337.0,20.3,6,4.87,79814.31,1
4.59,431.0,13.9,15,5.78,103778.44,1
