area_sqft,bedrooms,bathrooms,age,distance_to_city,price,luxury
1597.9,4,1,8,30.8,105661.28,0
1077.5,1,3,5,7.5,110784.98,0
3882.4,4,3,0,33.4,289214.43,1
4870.1,1,2,31,1.7,225971.68,1
3823.0,1,3,3,21.6,246103.99,1
3872.5,1,3,44,17.8,245414.27,1
1250.2,1,1,22,17.1,107354.25,0
1611.7,2,1,21,19.0,101068.48,0
3135.9,1,1,33,26.3,67705.72,0
641.4,2,3,22,22.7,30000.0,0
3505.7,2,2,13,3.2,189386.96,1
1151.7,2,3,14,33.2,153195.56,0
2360.3,5,3,10,37.4,236581.63,1
1940.8,4,2,38,13.8,183832.16,0
979.0,4,2,37,28.3,101589.93,0
3104.5,3,2,42,34.1,191043.01,1
2125.6,2,3,24,1.5,123422.39,0
697.9,1,3,32,3.9,46175.93,0
2499.9,3,3,28,3.1,271406.67,1
3156.2,4,3,12,35.0,263248.38,1
1086.9,4,3,15,2.6,182416.54,0
3132.5,1,3,10,17.4,205977.32,1
1859.1,4,2,4,35.8,120444.22,0
1668.4,4,1,43,3.4,146811.42,0
4079.7,5,2,2,33.7,320587.99,1
2604.8,2,3,10,21.8,116560.65,0
2200.7,4,3,25,33.6,137640.17,0
4158.6,1,3,5,8.6,260092.77,1
4596.5,5,1,25,30.6,409445.84,1
1917.9,1,1,41,32.3,81106.77,0
726.8,3,3,2,1.7,166121.26,0
2933.2,1,2,26,13.4,164055.76,0
3718.2,2,3,7,22.6,276841.64,1
3145.1,4,2,49,36.0,290237.21,1
3596.3,3,2,10,12.5,246331.64,1
3410.3,3,3,4,33.1,216180.87,1
4802.0,4,1,12,26.0,329919.08,1
4396.6,3,1,34,9.9,311607.8,1
1093.3,1,1,22,19.7,30000.0,0
2536.7,5,2,45,2.0,234177.32,1
2546.5,2,3,3,16.6,214918.27,1
2553.5,2,2,4,35.3,161217.42,0
4688.2,3,3,12,12.6,356176.51,1
1972.4,3,1,15,19.1,165509.72,0
3264.2,2,3,47,29.4,150708.57,0
4533.4,5,3,5,6.6,245810.63,1
727.4,1,3,30,28.0,72075.6,0
4453.5,5,3,11,20.4,371405.75,1
3942.3,5,3,37,22.3,347383.4,1
1435.4,1,3,20,6.1,91068.89,0
1964.8,2,1,32,28.9,216692.54,1
1897.6,3,2,5,3.1,227512.42,1
1495.9,1,2,1,19.3,100617.74,0
3373.3,2,2,18,13.9,214039.46,1
4922.7,2,1,39,27.8,250401.48,1
1249.8,3,1,40,11.5,30000.0,0
1544.8,2,3,10,6.6,72354.83,0
1806.7,4,1,39,27.9,97853.76,0
4719.1,3,2,32,5.8,226084.63,1
3316.2,3,1,3,36.3,241048.83,1
1457.0,1,2,47,30.3,30000.0,0
4118.0,5,3,5,18.1,380585.39,1
4652.9,5,3,2,12.6,363468.81,1
2315.5,3,1,15,27.3,158456.27,0
1277.7,4,3,35,26.6,32110.85,0
1894.6,5,1,13,21.8,234174.83,1
1477.0,2,2,36,13.7,107198.01,0
1406.4,3,3,7,22.9,158182.22,0
1268.5,4,3,3,32.2,154075.17,0
4442.2,1,2,18,14.7,242318.65,1
886.5,1,1,32,4.9,114813.69,0
2360.1,1,1,3,33.2,201079.73,1
566.3,5,2,40,17.3,115101.52,0
1820.3,2,1,5,39.3,81315.29,0
3681.2,4,3,14,7.5,316671.79,1
1412.8,5,1,0,5.7,175808.13,0
4994.3,5,2,43,18.8,314947.79,1
717.3,3,2,21,34.5,89135.57,0
1114.2,4,2,3,35.1,132276.31,0
4041.0,5,2,1,34.3,268982.79,1
4892.0,1,2,18,30.6,206566.51,1
4793.1,3,3,45,7.7,312551.19,1
4092.1,1,2,9,37.8,128079.39,0
4878.4,5,2,45,36.0,248153.81,1
4283.6,3,3,36,20.0,199634.71,1
761.1,1,1,39,4.8,37892.8,0
4305.4,4,1,17,6.4,204973.05,1
2677.0,1,2,45,16.9,152855.78,0
2555.4,5,1,30,19.5,239228.21,1
511.4,5,3,12,2.5,210373.49,1
3291.2,2,1,5,1.3,282223.87,1
3522.2,3,1,14,16.1,217361.98,1
4058.2,5,1,48,36.6,226574.21,1
1966.8,4,1,13,24.6,30000.0,0
1076.6,3,1,19,30.9,37587.73,0
2479.3,2,1,17,29.6,37401.27,0
2130.3,3,3,31,16.6,177165.75,0
3889.1,5,1,13,35.4,220210.31,1
1532.5,1,1,18,17.7,68339.51,0
1121.8,3,1,15,4.8,82695.87,0
2480.8,2,3,19,3.2,199784.63,1
3326.0,5,3,5,10.6,335804.8,1
1764.5,5,3,4,13.4,218469.17,1
1014.9,4,2,37,15.2,95735.59,0
2476.0,4,2,14,19.4,250081.56,1
4828.4,5,2,9,22.4,285545.39,1
4852.9,2,1,42,18.2,252798.28,1
3689.1,1,2,40,16.1,125665.31,0
3997.2,2,3,24,3.9,327151.56,1
1415.8,4,1,31,18.2,93740.09,0
2185.9,4,3,45,30.3,137288.57,0
3221.4,3,3,37,25.6,247773.13,1
3876.9,5,3,7,35.3,222343.74,1
1249.8,5,3,30,25.2,152500.71,0
2559.3,2,2,32,9.4,161739.76,0
1232.4,3,1,44,28.1,113984.1,0
3350.1,1,2,12,36.2,89104.62,0
3974.7,5,3,0,29.4,396381.23,1
4249.9,2,1,37,9.3,207567.19,1
3795.6,5,3,45,25.9,232174.54,1
1216.2,5,3,31,20.9,99560.31,0
4227.9,1,1,48,37.4,157851.8,0
2004.9,1,1,49,30.1,120623.16,0
4260.9,2,1,20,16.7,298383.01,1
1629.1,2,2,31,19.3,115973.81,0
2640.7,2,2,37,25.3,191975.79,1
3094.6,2,1,32,11.4,215836.01,1
656.2,4,3,7,14.4,157211.04,0
4566.6,4,2,7,39.6,255834.71,1
2801.9,2,1,11,33.3,169924.04,0
1364.2,3,2,1,6.7,142604.16,0
1223.7,5,1,20,6.2,165528.49,0
3589.5,1,3,35,29.0,193907.55,1
867.8,3,1,28,24.5,140535.84,0
2479.2,5,1,41,14.5,163106.1,0
2931.2,4,3,48,27.7,208766.64,1
1549.1,4,2,37,5.3,194160.35,1
1081.4,5,1,39,24.9,90722.35,0
2708.2,1,3,25,3.4,173908.17,0
2031.5,1,2,37,17.0,77782.19,0
1131.1,5,2,0,30.4,185198.16,0
1446.7,3,2,31,23.3,74944.72,0
2619.2,3,3,33,25.5,111208.35,0
1098.7,2,1,22,5.5,115623.93,0
4712.5,4,1,16,37.5,302380.8,1
3989.6,2,2,1,7.3,250322.55,1
1965.0,2,2,14,23.6,204705.04,1
1662.6,1,2,47,31.6,113746.46,0
4434.3,5,3,25,12.8,258794.53,1
2421.2,5,1,13,4.0,270492.74,1
4382.2,1,3,11,2.9,273967.86,1
3841.1,2,2,36,19.9,203110.78,1
914.5,1,2,30,9.7,68310.87,0
4161.2,1,1,16,23.4,224517.34,1
2929.5,4,2,36,38.0,120396.8,0
3549.2,2,3,30,34.7,147507.14,0
1485.5,2,3,10,39.5,154815.56,0
501.2,3,3,33,11.7,135019.02,0
2001.6,2,1,18,23.0,53286.81,0
1357.8,4,3,5,22.7,136803.49,0
2458.5,3,2,4,19.4,75489.27,0
909.0,4,2,45,39.7,154848.75,0
4527.7,2,2,18,2.2,295943.85,1
1034.3,5,2,28,38.6,103422.96,0
3938.8,1,3,38,32.1,145259.27,0
4727.0,1,3,30,39.9,253871.01,1
1167.0,1,3,17,18.9,30000.0,0
2059.1,5,1,33,17.9,168212.51,0
3789.8,2,3,38,32.2,266183.5,1
3715.1,3,1,31,16.7,258943.38,1
668.3,4,1,2,11.8,150922.96,0
818.1,1,1,26,30.1,75246.86,0
1040.6,1,2,32,38.1,30000.0,0
3056.1,2,3,44,9.0,140951.5,0
747.7,1,1,39,31.9,31536.78,0
3147.8,2,1,30,28.0,214959.36,1
2041.1,3,2,27,31.6,209046.25,1
3512.3,5,3,23,3.4,250412.9,1
4019.2,4,1,30,39.5,223994.71,1
4061.3,2,1,35,26.0,236765.31,1
669.4,2,1,39,16.4,71814.08,0
4762.4,1,3,7,23.9,226915.98,1
3139.9,4,1,19,21.9,275708.3,1
4530.6,4,1,3,14.2,331606.07,1
3268.2,1,1,22,4.7,155431.75,0
2678.5,1,2,6,33.5,174720.04,0
3783.8,1,2,33,19.8,222916.39,1
1487.4,3,1,15,26.0,93641.67,0
964.5,4,2,42,37.3,135992.17,0
907.2,2,1,0,27.1,30000.0,0
4321.1,4,3,43,14.8,348671.21,1
4606.0,3,2,0,36.3,370418.95,1
4164.9,2,2,3,37.0,182633.96,0
4570.0,4,3,20,8.0,261793.29,1
4931.5,5,3,39,21.1,316716.49,1
2867.3,4,1,43,6.2,127098.64,0
1192.5,5,2,21,12.0,141289.59,0
3235.7,2,2,4,17.2,168177.81,0
2092.5,2,3,41,13.1,94563.83,0
2059.0,2,3,5,32.5,138703.93,0
3775.1,4,1,25,26.1,225069.63,1
907.9,4,3,16,11.0,179477.15,0
668.9,1,2,10,16.0,30000.0,0
3628.7,2,1,17,38.8,190799.46,1
1673.3,2,3,47,4.0,97289.65,0
2234.8,3,2,7,18.9,134822.26,0
1884.3,2,2,48,29.7,30000.0,0
3266.8,3,2,44,20.8,134002.04,0
1195.3,1,1,24,19.1,75483.71,0
3742.6,4,2,9,17.6,101831.17,0
4662.2,5,2,49,38.3,341385.64,1
4262.5,2,3,21,35.0,201332.64,1
4581.7,1,1,32,6.8,308190.54,1
4716.8,4,2,28,28.3,356661.66,1
2175.5,1,1,25,39.4,52312.84,0
4080.8,1,1,26,19.2,119356.23,0
2726.7,2,2,47,15.5,217560.44,1
1714.0,2,3,38,14.8,115740.78,0
3861.0,3,3,45,32.4,262762.81,1
1598.6,5,1,40,16.2,72781.07,0
993.3,3,2,45,14.8,182721.74,0
3670.8,2,1,3,17.3,206296.69,1
1794.0,3,1,2,14.4,158274.11,0
1876.6,3,2,14,3.7,195950.01,1
4465.1,4,2,8,20.6,293517.17,1
1109.9,1,1,12,16.2,30000.0,0
3941.8,3,2,22,26.1,287978.13,1
2238.0,2,2,46,7.9,54663.34,0
4518.5,1,3,21,20.7,259181.34,1
2481.5,4,3,18,9.0,175661.08,0
2340.6,3,1,32,23.9,159915.52,0
2434.4,4,1,41,5.3,195516.44,1
4269.6,2,2,11,15.0,185404.97,0
547.3,3,1,47,38.6,76059.22,0
3671.9,1,1,46,22.7,183775.6,0
1423.6,4,3,4,9.3,210259.74,1
4469.6,2,2,0,9.2,234800.42,1
2191.7,5,3,44,24.6,205102.59,1
2025.3,5,3,29,28.6,203996.23,1
3706.8,3,2,31,28.8,265316.74,1
3751.0,5,1,32,12.2,256526.0,1
3351.7,4,3,18,21.9,274991.3,1
1984.1,3,2,8,33.7,120332.03,0
3246.6,2,2,41,13.1,198222.91,1
744.2,3,2,41,21.3,76193.29,0
4798.3,1,2,9,20.2,323449.84,1
2537.2,2,3,9,33.7,190144.68,1
1870.1,4,1,19,15.1,54513.66,0
4373.5,2,2,18,24.9,296114.99,1
1958.8,4,2,7,10.4,84249.85,0
4987.3,4,1,9,8.0,257411.31,1
3607.7,4,1,7,15.6,293567.44,1
3423.1,4,2,31,14.4,297145.91,1
1183.4,5,3,13,25.5,240517.66,1
3244.4,2,2,11,16.4,224679.6,1
1198.1,2,1,34,11.5,39379.23,0
4026.2,1,1,45,21.4,122715.03,0
1122.8,3,1,23,28.9,46848.12,0
2114.7,2,2,41,37.1,61277.95,0
2645.3,4,2,44,5.6,167135.59,0
4123.4,1,2,21,6.0,286591.46,1
3347.4,2,3,38,9.6,170683.37,0
3865.9,4,1,26,22.2,326136.16,1
1597.9,1,1,25,35.2,77029.74,0
1567.7,5,1,48,30.6,211559.69,1
2212.8,3,3,1,22.8,112535.99,0
584.1,5,1,40,11.0,142874.92,0
4238.2,4,1,26,5.0,347451.81,1
2164.9,2,1,43,13.0,180136.51,0
804.0,5,1,49,7.6,89889.11,0
4425.0,2,3,2,20.2,335270.48,1
4855.2,1,2,33,19.2,256629.45,1
3409.6,3,3,13,33.5,350266.43,1
2104.6,5,1,24,37.4,143605.14,0
2361.9,5,1,6,38.8,209523.49,1
1652.7,2,1,45,31.4,30000.0,0
3700.7,2,3,8,11.2,253956.25,1
2102.3,4,3,36,10.5,205706.37,1
646.2,3,1,18,12.3,111319.53,0
707.7,5,2,16,7.3,111613.93,0
3266.4,1,2,7,24.4,145033.19,0
1806.7,4,3,37,38.7,224503.52,1
1258.7,1,1,40,1.8,30000.0,0
2985.6,1,3,13,29.9,105407.66,0
1753.0,1,1,45,36.7,159123.51,0
830.0,5,3,25,23.9,188470.06,1
1371.1,1,2,8,12.0,148619.64,0
4000.6,2,2,4,18.2,263015.22,1
4334.1,4,1,11,8.7,394948.01,1
4424.7,3,3,12,20.2,310427.27,1
2906.7,1,3,31,16.8,184529.48,0
4779.3,5,1,38,6.1,292946.19,1
1182.5,5,2,5,2.5,216957.57,1
3552.6,1,2,26,32.2,349678.75,1
3669.2,3,3,38,16.6,263258.5,1
739.3,5,3,46,16.6,105423.16,0
1771.0,1,1,30,39.3,38083.19,0
4770.7,1,2,31,7.8,234213.78,1
3915.6,2,2,42,15.0,244922.49,1
746.1,5,1,36,22.1,80523.69,0
2933.6,1,3,37,5.9,108753.75,0
3418.8,3,1,10,12.8,164954.08,0
4878.9,2,1,23,25.7,307246.56,1
3724.0,2,3,17,3.2,213435.18,1
3373.9,3,2,7,38.1,116855.55,0
4588.4,2,2,23,38.2,277473.67,1
3474.2,3,2,15,37.5,168397.93,0
4694.5,5,3,24,14.0,337145.22,1
2717.5,2,3,47,36.1,77959.72,0
3733.5,4,1,25,6.6,275495.9,1
3342.9,5,1,17,5.1,295007.6,1
2986.4,2,3,35,28.8,171766.18,0
1958.4,5,3,10,4.7,215042.12,1
4567.0,5,2,42,34.4,292568.71,1
1715.2,3,2,11,5.2,138213.24,0
1217.3,4,2,32,6.1,91437.97,0
3704.2,1,1,47,7.8,132256.92,0
2959.5,1,3,31,12.9,263964.76,1
1682.9,3,3,3,30.2,178475.58,0
4416.4,3,1,49,7.2,243194.77,1
1787.9,3,2,37,28.3,30000.0,0
787.0,4,2,0,13.7,160023.92,0
569.2,4,3,39,36.4,31379.2,0
4652.8,1,1,36,38.5,145102.04,0
2309.8,5,3,34,26.8,173719.03,0
1460.7,5,2,21,11.9,184223.33,0
3052.0,4,2,33,30.6,157133.84,0
2695.5,4,2,21,16.2,171099.03,0
4999.3,5,3,16,26.1,333796.58,1
4498.3,2,3,16,35.2,187640.69,1
1720.0,5,2,38,38.5,149001.52,0
3639.7,1,1,43,27.4,104172.02,0
2242.3,3,2,7,20.3,107063.9,0
2140.0,3,1,49,39.2,92421.82,0
2152.0,3,1,7,39.7,52074.97,0
3376.6,1,2,46,12.6,169301.98,0
2920.9,1,2,28,5.4,180511.9,0
3897.7,1,3,15,33.1,162138.74,0
1188.4,5,3,27,33.3,195846.51,1
2414.4,4,1,15,10.6,191838.7,1
4371.5,4,3,10,20.8,236185.11,1
514.2,2,1,23,5.5,128509.86,0
3305.7,2,1,39,32.3,152963.49,0
4035.8,1,1,9,5.6,277649.75,1
2227.3,3,1,20,17.4,147315.07,0
4476.3,4,2,16,36.1,239359.76,1
3810.6,2,3,35,30.7,283380.1,1
3227.2,4,2,40,15.6,244749.48,1
1392.5,5,1,36,30.8,156122.35,0
3515.5,4,3,14,27.7,249606.62,1
4252.0,4,2,7,9.1,344587.45,1
3784.6,3,2,5,31.9,186676.05,0
3086.9,5,3,18,6.6,315771.74,1
3715.6,2,3,1,10.7,226899.95,1
4896.0,3,2,1,10.0,287459.24,1
548.6,5,3,21,28.0,118259.22,0
3487.7,5,2,25,31.0,184488.84,0
4068.5,3,2,41,35.8,253094.94,1
3375.0,3,3,35,25.1,233433.61,1
1728.9,1,1,8,31.6,65306.01,0
4202.4,4,1,23,4.7,334635.42,1
4609.8,3,1,3,8.4,364578.0,1
3575.8,1,3,2,16.7,215909.23,1
2799.6,1,1,21,7.5,111471.27,0
2148.4,4,3,43,15.2,100398.99,0
1985.3,2,3,6,15.4,190072.1,1
3754.5,2,3,16,4.2,381138.84,1
3232.1,4,2,25,34.7,283202.38,1
1205.8,1,1,30,6.1,30000.0,0
1134.9,2,2,42,19.5,30000.0,0
819.9,2,2,38,20.7,30000.0,0
3575.8,5,2,19,2.9,271465.87,1
1914.6,5,2,1,7.9,228604.92,1
591.1,2,1,21,37.4,112445.4,0
2019.6,3,3,20,32.4,85898.67,0
4244.5,4,3,42,40.0,292661.5,1
1614.5,1,2,48,37.2,126935.59,0
3351.0,2,1,34,4.8,108160.75,0
2478.5,2,1,41,1.9,69684.62,0
2970.0,4,1,39,17.5,209205.99,1
3181.0,1,1,47,22.5,114815.7,0
2546.6,1,1,34,21.0,161526.32,0
760.4,1,3,13,32.8,30000.0,0
3054.6,2,3,1,21.5,190752.48,1
2288.9,1,2,34,36.9,77494.05,0
1399.5,2,3,3,20.4,93944.51,0
4534.3,1,3,43,24.9,173844.69,0
3812.3,1,2,49,33.1,215330.81,1
1778.3,4,2,21,18.4,189498.23,1
2925.3,2,1,19,34.2,232951.96,1
4834.0,5,2,36,1.1,323013.58,1
1604.6,5,2,20,15.3,124077.43,0
4763.2,5,3,0,26.9,342791.82,1
3575.1,1,1,17,31.6,153654.95,0
2933.8,2,1,23,19.7,174453.88,0
4924.4,1,2,12,26.2,221252.96,1
2001.7,5,3,32,16.5,227477.96,1
1752.0,5,2,28,12.9,227063.25,1
2028.2,2,1,0,22.6,155948.38,0
3878.9,4,2,37,22.3,365208.66,1
2016.5,5,3,41,17.4,196849.52,1
962.4,4,2,31,29.4,67378.55,0
3399.4,4,3,23,18.3,291199.49,1
1503.4,4,2,26,29.5,49301.46,0
518.7,5,1,30,27.9,106123.53,0
1396.2,1,1,36,5.3,103684.7,0
4186.2,4,1,2,2.0,295307.52,1
4731.1,3,3,47,27.2,277567.52,1
3478.8,5,2,31,26.2,231915.77,1
1897.2,1,1,38,19.8,65600.76,0
2464.2,2,1,13,28.2,155573.55,0
1375.5,4,1,13,8.2,175150.23,0
4463.5,1,2,18,7.3,233823.08,1
3495.1,5,3,1,16.9,284000.61,1
879.9,3,3,15,25.9,180922.31,0
2151.2,2,1,12,38.8,187582.51,0
2921.1,3,2,37,35.4,139408.23,0
4088.0,1,1,22,8.1,168669.82,0
4642.3,5,1,12,33.2,290635.35,1
1097.0,5,3,12,32.2,178242.8,0
4255.5,3,1,45,5.3,250924.89,1
796.0,1,2,3,30.7,30000.0,0
1582.2,5,3,27,37.7,174553.11,0
594.6,5,1,23,33.4,167898.74,0
787.2,1,3,26,18.6,30000.0,0
645.9,1,2,15,30.6,30000.0,0
1157.0,5,2,46,33.1,146395.9,0
4444.4,4,3,4,37.3,432284.95,1
1777.2,2,3,9,5.7,225485.93,1
2658.7,3,1,8,1.4,139125.22,0
2692.0,5,1,11,24.3,218223.68,1
4978.7,4,1,28,34.6,324041.32,1
2141.0,4,3,2,20.1,214672.46,1
1692.9,1,1,34,3.7,127581.9,0
4834.6,2,3,23,26.6,214840.43,1
3166.4,5,1,5,38.5,325841.57,1
1802.7,3,1,15,16.1,145006.49,0
1793.7,3,1,37,15.5,148768.05,0
888.6,4,3,22,27.8,30000.0,0
3005.9,4,1,49,36.2,110916.92,0
3756.6,4,3,43,32.1,193214.85,1
2636.2,5,3,10,38.9,242132.25,1
4480.0,3,3,0,28.8,297299.71,1
2677.8,4,3,21,9.5,217227.39,1
2058.6,3,2,36,39.3,69330.51,0
1628.5,3,2,18,11.4,169398.86,0
1594.8,3,3,5,5.3,74436.88,0
1924.3,2,3,32,13.5,203594.67,1
4963.9,5,3,7,12.1,318480.8,1
2123.7,5,1,22,2.5,129627.88,0
2860.7,5,2,34,37.0,145944.63,0
1736.0,5,2,33,20.2,204217.44,1
1145.9,5,2,24,19.9,95380.88,0
3406.3,1,2,14,37.8,164521.62,0
2953.5,2,2,3,6.3,222733.72,1
805.2,2,1,34,33.3,71336.71,0
4472.5,4,3,42,26.9,338211.36,1
2784.7,1,1,27,14.7,126478.08,0
2008.9,1,3,49,5.3,30000.0,0
4007.1,2,1,9,17.0,242208.42,1
1004.4,5,1,2,36.1,130441.89,0
2632.0,4,2,18,35.2,195440.97,1
2969.5,3,2,28,37.2,226497.13,1
3988.1,1,2,3,27.3,322102.0,1
2166.1,1,3,9,35.5,68095.42,0
4347.3,5,3,46,31.6,361909.47,1
3639.5,1,1,28,7.1,266343.64,1
3969.8,2,2,4,13.4,205786.7,1
4860.8,1,3,2,8.8,269696.95,1
4301.4,3,1,3,34.9,215768.15,1
2060.5,3,2,7,12.6,249734.57,1
3406.1,2,2,26,39.0,206764.95,1
4408.8,4,3,1,5.4,332914.86,1
2863.0,5,2,3,14.4,173373.24,0
3572.6,4,1,1,33.9,259753.12,1
1275.2,2,1,14,23.4,133665.2,0
4171.6,4,2,5,35.5,319171.54,1
3908.6,1,1,15,36.4,211169.89,1
4500.0,3,1,43,32.0,199459.9,1
3695.7,5,2,42,20.0,266052.07,1
4446.1,2,2,7,3.7,344226.46,1
1230.0,1,3,29,39.7,51621.94,0
4161.4,4,1,5,25.4,222207.28,1
4788.4,5,1,19,24.2,223011.36,1
4169.8,3,1,23,7.6,251935.18,1
3268.5,4,2,38,19.5,156351.38,0
4669.3,5,3,31,12.8,262605.28,1
925.2,1,2,34,19.7,30000.0,0
575.9,3,1,41,36.9,53428.09,0
4843.9,4,2,4,4.5,384600.28,1
3573.5,4,2,3,28.1,166032.9,0
1013.7,2,1,29,28.2,73615.9,0
2030.1,2,2,7,16.0,106190.46,0
3869.6,1,3,32,35.6,193180.44,1
3876.7,2,2,40,38.7,188917.11,1
1265.0,2,3,14,31.7,161966.77,0
2615.7,5,3,4,8.9,309937.95,1
4132.9,1,2,48,1.2,201384.98,1
4850.6,1,1,43,25.9,178989.94,0
3301.5,5,1,20,6.2,327649.27,1
3371.6,2,2,0,10.2,236624.8,1
2612.1,4,1,13,15.7,207016.78,1
2925.8,3,2,17,4.9,166474.8,0
945.2,1,1,25,26.8,30000.0,0
2073.1,3,3,12,20.8,146404.99,0
2782.8,5,1,5,6.1,322675.46,1
1737.4,2,3,1,30.8,188986.95,1
2119.2,2,1,16,32.6,88198.01,0
4870.4,3,3,31,28.2,304435.71,1
523.4,3,2,14,28.0,128515.69,0
1861.9,2,3,16,8.5,82579.83,0
3127.8,2,1,20,29.6,110138.59,0
1755.4,1,1,37,30.2,44577.49,0
3544.1,5,2,23,38.5,205891.96,1
1846.7,1,3,24,38.0,83338.29,0
3371.9,3,3,22,5.9,205138.74,1
4324.4,2,1,37,15.8,191518.11,1
3463.9,3,3,48,9.4,204368.6,1
724.5,3,2,2,21.8,119631.43,0
4078.5,3,1,14,1.9,234560.19,1
1457.6,5,1,9,28.7,132107.24,0
3356.6,1,2,37,6.1,154999.76,0
3410.3,1,1,46,25.2,161741.7,0
4116.8,1,1,41,30.2,168029.27,0
2776.2,1,2,1,27.9,109505.91,0
2191.8,5,1,0,6.4,205423.41,1
2831.1,2,2,13,39.2,178323.41,0
2955.9,1,3,31,22.1,66502.42,0
4196.9,5,2,37,23.0,276808.71,1
1422.8,3,3,18,29.7,120826.52,0
4310.7,4,1,37,9.4,245849.91,1
2145.7,4,3,7,6.3,257654.89,1
3847.4,5,3,10,27.4,260982.46,1
2010.7,5,3,44,6.9,155824.64,0
3690.0,2,1,23,32.1,185802.29,0
4096.3,4,2,12,27.3,202591.79,1
3011.3,2,3,36,14.4,179879.36,0
3288.0,3,2,6,39.4,179220.31,0
3684.9,3,3,30,27.1,128466.65,0
3597.9,1,2,26,26.1,197939.36,1
3773.4,1,3,0,10.0,283890.85,1
4323.5,5,1,17,29.2,296652.78,1
1492.3,1,2,13,7.3,69744.3,0
1466.3,2,2,8,35.9,128308.7,0
4868.1,2,2,14,3.1,267683.7,1
4330.9,1,1,12,20.6,246174.82,1
3162.7,4,3,16,28.9,222666.44,1
536.8,5,1,28,21.8,30000.0,0
4346.4,4,3,36,17.3,330658.95,1
3882.2,2,3,39,22.3,184307.87,0
4803.7,2,3,41,23.5,242124.41,1
559.2,4,3,10,39.6,155266.15,0
628.4,5,1,3,24.4,111580.55,0
2828.5,3,2,21,22.9,122522.34,0
4352.2,1,1,7,24.7,219636.38,1
4960.9,5,1,7,34.1,284390.84,1
1940.1,2,2,31,17.3,148185.26,0
663.6,3,2,26,7.4,84719.78,0
1379.8,1,3,43,11.2,34919.8,0
4446.5,1,3,29,13.6,262297.74,1
2599.0,5,1,3,37.9,274329.63,1
4339.9,1,1,41,29.1,159416.35,0
2497.6,2,3,4,3.1,214856.32,1
740.3,5,1,13,15.9,123620.92,0
3279.1,3,1,46,26.2,157959.25,0
2460.6,4,3,21,37.5,104235.71,0
2711.1,1,1,36,10.9,192592.39,1
4770.4,1,2,17,35.4,163970.44,0
2556.8,5,1,18,16.9,158288.14,0
4084.4,5,3,13,9.9,332467.46,1
765.1,5,1,29,7.8,170972.8,0
2655.7,2,2,4,31.2,138359.92,0
3140.1,5,1,42,22.2,264370.95,1
1009.5,1,1,2,18.2,86238.24,0
1860.0,5,1,45,31.3,181771.29,0
3828.2,4,1,30,21.5,192128.2,1
1327.6,3,3,21,3.2,151128.14,0
1078.0,4,1,10,9.3,100453.89,0
1846.7,2,2,21,36.1,33751.01,0
4365.3,5,2,2,4.1,272295.32,1
3933.2,5,3,34,34.8,285412.54,1
3995.6,4,3,29,9.0,285008.81,1
1951.1,5,2,9,20.5,73251.96,0
945.2,4,3,20,33.7,84643.05,0
643.8,2,2,2,26.0,36433.9,0
3137.9,1,3,23,4.9,186448.95,0
3660.3,3,3,25,32.7,272063.89,1
2200.5,5,1,38,11.5,133243.08,0
2879.9,2,3,31,18.6,159689.0,0
1755.5,4,2,27,6.5,134678.17,0
2139.4,2,1,30,38.3,121757.12,0
3784.2,1,1,16,19.1,203888.23,1
3732.0,5,1,34,1.4,159622.27,0
626.4,4,1,49,18.4,30000.0,0
4749.0,2,3,19,3.9,220658.54,1
1710.6,4,1,4,32.8,124880.21,0
4584.1,5,2,0,15.7,310180.06,1
2803.5,5,2,37,12.5,197338.92,1
2746.3,4,1,49,30.0,126623.16,0
2527.8,2,2,36,6.8,229090.09,1
4650.9,3,3,42,3.1,299806.61,1
1436.5,2,1,28,30.9,122624.55,0
3252.4,5,2,29,26.3,232664.5,1
1930.0,5,3,35,1.9,168118.15,0
4618.6,5,1,43,12.1,324672.17,1
1262.0,2,3,19,22.6,89754.35,0
3542.9,4,3,37,25.4,310710.24,1
2397.9,3,3,45,30.3,154990.78,0
3475.5,3,2,3,22.6,264027.08,1
1209.2,2,3,35,26.3,69460.82,0
2271.5,5,2,34,23.0,228569.95,1
982.7,1,1,39,20.0,31111.18,0
4859.5,4,1,12,35.3,271064.49,1
1463.0,1,1,28,32.0,62324.29,0
4969.5,4,3,35,37.4,289924.88,1
2383.2,3,2,19,15.2,160284.81,0
822.0,5,1,25,6.0,132055.01,0
579.1,1,1,12,30.8,108145.95,0
3195.3,3,2,23,3.0,277695.92,1
3266.3,4,2,41,7.5,274423.31,1
2861.6,1,3,6,32.3,124659.24,0
798.8,5,3,32,35.4,72500.46,0
1991.8,4,2,44,7.6,186246.53,0
2115.8,1,3,11,36.1,158201.98,0
3671.7,1,3,26,29.3,186096.74,0
2384.8,2,3,41,20.3,82649.66,0
3078.4,2,2,17,18.4,246224.27,1
1788.5,1,2,13,36.8,60782.84,0
3766.9,1,2,9,35.9,136467.96,0
710.4,5,2,6,12.7,187643.78,1
4948.3,5,2,15,22.4,354344.05,1
3386.7,5,1,32,22.2,214192.87,1
1169.9,4,3,1,9.7,250805.09,1
3728.7,4,3,31,12.0,232851.07,1
4039.5,4,1,23,37.1,261154.49,1
4048.7,3,2,30,26.6,257304.3,1
1718.3,4,1,25,2.2,152069.17,0
