years_experience,education_level,age,performance_score,city_tier,salary,high_earner
12.5,5,50,4.71,3,93758.48,1
5.6,1,37,4.52,1,45007.24,0
24.7,4,33,8.21,1,156646.2,1
10.6,3,44,9.12,2,61866.22,0
5.7,2,43,1.5,1,50100.1,0
12.2,4,49,5.47,3,90291.84,0
11.5,1,35,3.24,1,76360.91,0
8.3,5,49,6.17,3,75116.75,0
14.3,5,38,2.67,1,99964.04,1
26.8,4,59,7.02,3,134123.27,1
29.5,3,42,1.99,3,125691.32,1
29.6,5,37,3.78,3,154403.85,1
15.6,1,25,4.97,3,80664.77,0
8.2,3,47,5.27,1,75013.82,0
27.9,3,22,2.14,1,145184.03,1
3.0,5,57,7.5,1,64721.45,0
20.3,1,56,8.06,1,104827.96,1
10.7,2,50,5.88,3,82676.47,0
16.1,5,40,4.2,2,102159.99,1
11.1,4,56,4.68,1,71066.71,0
28.2,2,50,8.53,1,152443.0,1
9.9,3,38,6.83,1,77767.62,0
24.2,2,20,1.12,1,114538.42,1
3.5,2,26,6.75,2,45800.94,0
11.9,2,36,7.2,3,75367.45,0
6.5,1,23,7.23,1,37567.53,0
14.8,1,27,4.19,1,87247.78,0
20.5,5,31,4.8,1,141220.48,1
23.4,3,29,8.61,1,141087.71,1
21.0,5,24,5.93,1,119709.95,1
12.5,2,33,8.24,1,74103.24,0
8.3,5,41,3.84,2,75616.88,0
4.0,1,29,0.9,3,20000.0,0
15.1,2,29,1.01,1,83982.68,0
5.4,1,56,7.14,1,42835.92,0
4.0,4,56,8.13,1,56759.03,0
1.3,2,32,7.93,2,39401.75,0
11.2,5,58,8.59,3,100560.08,1
21.9,4,32,9.26,1,132471.12,1
4.1,3,35,1.41,3,26280.42,0
25.3,3,21,6.87,2,147025.88,1
8.2,3,54,5.03,2,61666.72,0
29.5,2,57,3.66,1,123182.28,1
23.5,5,38,0.1,2,135385.85,1
10.8,1,24,3.18,3,65189.4,0
21.6,2,33,0.01,1,100618.97,1
28.3,5,46,2.13,3,148292.58,1
17.1,4,36,0.14,1,95827.49,1
8.3,5,32,7.28,2,67380.97,0
2.4,4,49,9.7,3,88579.71,0
9.0,3,53,1.95,2,59763.46,0
6.8,2,46,8.34,3,62058.45,0
2.4,2,31,2.83,1,33881.44,0
11.2,1,59,0.51,1,55240.84,0
18.7,4,27,0.82,3,94412.84,1
14.6,3,36,3.48,2,94755.26,1
26.5,1,44,7.69,3,119875.6,1
1.4,2,49,9.27,2,33887.26,0
9.3,2,24,7.49,1,72951.84,0
9.9,1,41,4.39,1,61475.89,0
2.0,3,36,4.2,2,23136.48,0
23.6,5,21,3.86,3,135287.91,1
26.1,5,54,9.55,3,163064.51,1
23.3,1,48,5.16,2,91892.58,1
19.8,2,53,7.22,3,111262.99,1
8.2,3,25,6.27,2,68080.85,0
0.5,4,34,4.84,1,55530.44,0
24.2,4,55,6.11,3,149944.68,1
16.2,1,36,8.63,3,80498.3,0
16.8,4,42,0.49,2,74740.56,0
21.5,4,50,1.43,1,125968.84,1
18.5,2,50,7.73,3,109753.34,1
6.8,4,46,2.52,1,71916.93,0
19.4,1,33,0.91,3,84332.59,0
23.2,1,47,0.8,1,96893.07,1
1.5,4,24,5.0,2,37685.81,0
26.3,1,50,3.15,1,123743.86,1
21.0,4,39,9.27,3,136285.88,1
8.4,5,28,7.88,2,94335.41,1
21.3,5,57,4.18,3,139800.73,1
29.2,5,28,9.8,2,188564.46,1
4.5,5,27,0.84,1,74117.64,0
1.5,5,30,6.64,2,43195.51,0
22.4,3,55,7.12,3,114898.38,1
17.5,4,35,8.02,2,104880.71,1
26.7,1,42,3.32,3,119029.16,1
12.6,1,28,6.53,3,64866.68,0
20.9,4,37,2.91,3,132446.17,1
7.3,2,50,2.45,2,28228.54,0
6.6,5,44,8.65,1,101732.49,1
22.2,5,36,7.11,1,142971.41,1
19.1,4,42,0.78,1,105421.47,1
13.1,2,30,2.06,2,76105.23,0
25.6,4,56,6.46,1,138001.29,1
28.7,2,21,8.19,1,140660.75,1
12.0,2,49,2.97,3,52839.97,0
4.1,2,41,4.57,1,26323.05,0
4.5,3,49,1.6,3,48967.93,0
18.1,5,53,5.67,2,124500.67,1
11.1,4,38,8.51,2,87552.06,0
23.6,4,51,5.88,1,113316.35,1
15.9,5,47,0.24,1,102398.21,1
14.2,5,41,7.59,1,86509.14,0
23.2,4,40,1.53,2,127524.6,1
2.4,4,37,7.01,1,52496.35,0
25.7,5,26,0.53,1,112532.35,1
24.2,1,42,9.96,1,119516.19,1
16.5,4,34,8.44,3,114307.61,1
19.6,4,50,9.62,3,134489.82,1
5.7,2,24,4.67,3,45027.77,0
10.3,4,46,2.8,3,60112.35,0
12.2,3,22,0.27,3,73695.58,0
12.5,2,52,2.27,2,75971.8,0
17.0,2,21,8.76,3,109881.43,1
3.5,1,30,3.27,2,20000.0,0
23.8,2,49,8.89,1,133165.73,1
11.4,1,54,7.83,3,55251.14,0
2.4,3,34,6.22,3,52668.28,0
7.7,5,45,1.04,3,77442.74,0
15.4,5,27,7.6,2,92403.58,1
12.3,2,38,8.81,1,71195.22,0
25.0,5,27,1.96,3,134748.24,1
9.1,4,42,6.66,2,73076.33,0
27.8,4,50,7.29,2,168421.52,1
8.6,1,32,9.69,1,51621.24,0
6.4,4,32,7.0,1,67778.06,0
20.1,2,31,1.04,3,107083.94,1
23.8,4,51,7.2,3,141337.53,1
3.3,1,24,0.96,2,20000.0,0
10.6,5,40,8.89,1,121692.64,1
11.3,1,40,1.45,2,53841.57,0
0.2,1,41,3.63,1,20000.0,0
24.4,1,35,3.79,2,103238.19,1
21.4,1,53,0.73,3,61897.8,0
6.3,4,52,8.41,1,68476.65,0
28.1,5,20,5.26,3,170203.18,1
16.9,3,21,6.49,1,96999.07,1
1.1,1,33,3.21,3,41043.61,0
15.9,4,28,3.08,2,82185.64,0
25.5,3,45,2.67,3,128528.27,1
2.2,1,37,1.66,3,20000.0,0
24.5,1,43,5.55,1,115465.6,1
13.2,1,54,8.47,1,56850.77,0
10.2,3,31,9.44,3,96140.98,1
26.5,5,30,6.67,3,164536.26,1
17.1,2,26,5.5,3,90529.57,0
5.1,3,27,0.19,1,41348.71,0
15.9,5,37,6.1,3,108271.35,1
16.5,1,39,6.48,3,79256.81,0
26.0,4,47,8.29,2,147805.84,1
26.7,2,55,2.71,2,112854.7,1
12.1,2,33,9.66,1,80757.57,0
25.8,4,54,1.93,2,140453.18,1
14.1,3,59,2.6,2,70271.54,0
5.4,4,21,9.24,3,63724.04,0
7.4,4,31,3.26,2,61139.9,0
24.0,3,22,2.5,1,118983.46,1
14.2,4,59,9.92,1,104885.89,1
26.7,1,50,6.0,1,136846.85,1
6.1,2,34,6.05,2,71212.82,0
22.2,2,39,5.18,3,127541.27,1
21.4,3,28,2.26,3,109848.31,1
9.6,2,30,2.58,1,58638.25,0
17.8,5,48,9.3,1,108947.59,1
26.7,2,26,8.48,1,148367.06,1
18.3,1,47,7.62,3,102697.6,1
12.2,4,21,3.06,1,101383.07,1
28.7,1,25,3.13,2,131612.79,1
7.7,2,45,5.83,2,60685.13,0
2.6,4,35,2.63,3,34417.57,0
4.8,5,32,7.88,2,57452.81,0
9.9,2,51,2.75,1,54115.41,0
16.7,5,24,2.82,2,117056.46,1
21.6,4,26,5.23,1,127716.63,1
19.3,2,34,6.62,3,100229.87,1
11.4,1,53,0.03,3,50219.17,0
23.6,4,28,0.1,1,130608.43,1
9.2,3,21,7.53,1,61972.32,0
9.9,3,33,1.59,2,60963.19,0
21.8,2,49,0.0,3,91856.08,1
1.2,4,28,2.12,1,22211.24,0
25.4,1,26,2.46,1,112865.15,1
2.7,2,34,0.87,3,25890.88,0
9.7,4,46,4.48,1,65350.37,0
2.8,5,47,8.02,3,69507.86,0
3.6,3,51,2.24,2,36255.93,0
3.8,1,25,2.38,1,37565.35,0
21.5,4,46,4.06,2,127349.86,1
26.0,5,20,7.61,2,157522.71,1
22.2,5,23,7.47,3,147872.62,1
7.0,5,29,9.46,1,80019.19,0
27.7,1,52,0.05,3,135664.3,1
16.0,4,55,7.25,1,115133.33,1
5.9,1,32,0.61,3,34034.61,0
21.9,1,49,2.65,1,95204.18,1
0.4,5,22,8.14,1,61725.77,0
28.7,3,38,9.5,2,166357.71,1
1.8,4,47,5.11,3,36905.68,0
10.8,2,55,3.8,1,41607.89,0
17.2,3,39,7.39,3,117935.78,1
20.5,4,23,4.76,2,114443.64,1
26.8,3,54,7.15,3,154372.07,1
2.8,3,38,6.01,3,35161.89,0
20.4,4,32,7.93,1,122345.18,1
20.6,4,46,8.93,2,135208.76,1
9.4,5,58,3.67,1,74874.54,0
20.9,2,54,1.89,1,106599.24,1
7.9,1,34,5.29,2,55373.41,0
3.1,2,27,1.14,3,28090.82,0
5.4,1,42,0.38,1,31714.3,0
7.8,3,21,4.2,1,74388.29,0
3.7,2,30,7.73,2,54118.79,0
10.9,4,34,4.29,1,102563.3,1
14.7,2,23,4.97,3,80436.46,0
13.6,2,39,6.1,3,79371.4,0
21.4,3,44,2.08,1,117410.19,1
6.6,4,30,8.14,3,75419.65,0
22.7,5,47,7.05,3,141878.98,1
7.4,4,57,1.21,2,80795.89,0
12.1,1,25,5.47,2,68864.19,0
13.5,5,42,3.8,2,101900.08,1
9.2,4,43,5.04,3,77020.21,0
29.3,1,27,5.28,1,136074.47,1
26.4,3,25,1.55,2,139763.7,1
24.2,5,37,2.97,3,148305.77,1
26.4,2,38,0.37,2,112393.75,1
16.4,2,29,9.84,1,95585.69,1
29.4,4,41,0.67,2,155201.97,1
16.4,5,39,4.53,2,121914.32,1
0.5,3,48,8.51,2,27034.38,0
0.9,5,26,3.64,2,39849.55,0
13.1,5,54,5.69,1,107085.59,1
28.1,5,22,0.45,1,138683.23,1
15.2,3,56,5.15,3,91652.09,0
2.5,4,31,2.23,2,72344.97,0
14.0,1,55,9.08,1,58918.88,0
2.7,5,45,2.28,3,52187.9,0
20.7,3,40,0.83,1,110181.27,1
14.0,2,52,0.2,3,59056.32,0
10.6,3,35,1.86,3,80859.44,0
7.5,1,37,5.02,2,51671.44,0
21.4,4,43,4.39,1,111619.29,1
5.2,4,28,7.72,3,72302.35,0
8.1,3,30,1.64,3,62259.38,0
27.5,5,54,6.61,2,168606.64,1
5.0,3,57,3.05,1,46684.56,0
5.7,3,28,1.3,1,32169.22,0
10.6,3,49,7.61,3,73665.55,0
13.1,4,55,0.81,1,78373.81,0
3.4,1,54,4.73,2,33622.82,0
0.3,3,30,5.9,1,34130.78,0
3.2,3,25,7.88,2,51815.3,0
0.0,1,27,4.1,2,28634.58,0
19.7,1,37,0.19,2,87103.55,0
6.5,3,50,7.9,2,56900.56,0
8.7,1,31,3.04,1,57607.91,0
23.7,5,21,7.63,3,143790.91,1
0.1,1,23,1.07,3,20000.0,0
1.8,2,36,8.92,2,55749.33,0
21.5,4,47,9.85,3,136099.54,1
1.1,4,44,8.35,3,39483.3,0
26.9,5,56,3.43,3,162415.78,1
0.4,3,29,1.65,3,37628.1,0
11.3,3,23,8.03,1,102255.23,1
7.2,1,20,2.25,2,32638.88,0
27.1,3,58,6.68,1,145312.76,1
27.7,3,39,5.58,3,144176.8,1
19.7,5,25,6.79,1,126537.18,1
12.4,5,46,6.53,3,118306.55,1
11.7,1,41,9.32,3,64008.85,0
14.8,2,45,2.98,1,92919.07,1
26.6,1,33,0.18,2,108659.59,1
20.5,3,27,9.45,2,124475.59,1
17.4,5,58,7.64,2,109049.48,1
12.8,5,50,8.94,2,105505.9,1
3.7,1,46,3.88,2,22247.61,0
2.1,3,52,2.38,1,30422.99,0
22.3,5,25,7.23,1,154039.83,1
2.0,3,37,9.12,2,52729.61,0
5.4,2,42,8.41,2,44056.99,0
18.4,5,58,9.06,2,141482.58,1
21.7,4,36,2.02,3,130343.85,1
21.8,3,34,2.95,2,115789.15,1
4.5,4,23,6.74,1,47629.24,0
13.3,5,41,2.62,2,81095.12,0
3.9,5,30,7.18,3,54449.79,0
5.7,3,47,2.83,3,50866.3,0
6.7,1,41,0.95,3,40344.64,0
11.4,5,49,7.98,2,114962.39,1
8.4,5,45,1.42,3,74569.64,0
29.9,5,34,4.57,3,176966.55,1
16.2,2,38,4.34,1,102863.81,1
21.3,5,25,8.47,3,142347.6,1
24.0,4,40,8.46,3,136479.66,1
3.2,4,22,3.61,2,45478.91,0
27.1,2,30,4.47,1,112834.71,1
17.9,3,55,7.13,2,106395.18,1
14.1,3,39,7.11,3,85542.46,0
7.9,4,30,1.58,3,56684.95,0
7.1,1,43,5.91,3,27726.45,0
25.3,2,31,0.71,2,105641.52,1
27.6,2,52,8.86,3,138716.28,1
28.0,4,52,2.86,3,145006.77,1
22.1,4,32,2.79,2,125600.13,1
0.6,2,21,3.24,1,20000.0,0
3.0,4,59,0.0,1,57532.46,0
1.5,5,43,5.4,1,67605.85,0
25.7,2,27,0.01,3,112528.62,1
9.6,2,39,3.07,1,85954.48,0
22.6,2,25,9.67,1,124210.31,1
4.2,2,23,7.23,3,69497.17,0
2.7,2,45,1.95,1,20000.0,0
26.0,5,36,8.69,1,148487.24,1
12.0,2,45,4.22,2,69042.33,0
11.4,5,46,3.75,1,86969.23,0
23.0,3,43,5.8,2,119976.72,1
4.9,3,52,3.05,2,45732.94,0
7.8,2,20,2.55,1,30483.59,0
17.9,2,59,7.25,3,92959.25,1
8.1,2,21,4.57,3,44506.93,0
4.0,4,46,8.15,1,55545.85,0
0.9,4,39,5.49,2,37676.55,0
29.8,2,47,2.41,2,129716.48,1
14.4,4,57,9.2,3,111702.83,1
4.4,3,50,1.48,1,63336.81,0
27.0,5,32,5.92,3,153928.04,1
10.6,2,33,9.75,2,79377.42,0
7.3,1,44,6.75,3,45223.16,0
29.6,2,38,9.93,3,152239.69,1
17.7,4,31,1.22,3,111178.1,1
10.3,5,51,9.31,2,91752.72,0
28.9,1,31,5.47,3,108313.75,1
15.6,2,28,3.16,2,77628.84,0
20.2,3,52,8.53,1,112652.33,1
4.0,5,31,9.93,2,66400.23,0
7.3,4,47,8.55,1,81983.67,0
18.8,1,53,0.44,2,88957.11,0
12.1,3,48,7.98,3,97293.68,1
16.0,3,39,6.85,3,117382.12,1
21.3,5,51,0.06,1,125950.93,1
4.3,1,40,6.92,3,35112.88,0
0.4,4,57,7.07,3,36736.02,0
16.0,3,29,6.17,1,97510.73,1
24.2,3,48,3.15,3,131070.4,1
3.0,5,35,4.87,2,55854.27,0
21.3,5,54,0.53,3,135802.4,1
8.8,5,39,0.3,3,71967.53,0
7.6,1,44,4.57,3,32104.39,0
6.5,3,58,0.49,2,38272.19,0
24.3,3,20,7.06,1,144316.58,1
23.7,3,39,7.77,2,134480.97,1
19.8,3,24,2.59,1,116041.67,1
13.5,2,53,3.24,2,77327.48,0
18.9,1,47,9.0,2,93404.28,1
6.4,3,27,2.86,1,53448.54,0
26.1,5,43,9.82,1,169107.13,1
24.7,4,51,7.52,3,142377.53,1
16.7,1,52,3.34,1,59413.07,0
18.9,1,33,7.47,1,96252.35,1
4.2,2,30,2.2,3,20000.0,0
29.6,1,28,4.09,2,125791.35,1
5.3,5,41,3.87,3,56247.13,0
17.8,1,21,4.59,2,103059.85,1
0.2,4,23,5.74,1,45471.44,0
18.8,1,38,9.05,1,88123.63,0
11.1,1,54,8.03,3,52395.22,0
4.5,2,22,0.18,3,39899.91,0
9.7,4,31,8.15,2,82998.85,0
0.2,3,30,4.14,3,37283.27,0
13.3,2,31,4.09,2,73940.51,0
13.7,5,46,1.23,2,96278.92,1
1.3,3,56,2.6,3,42886.81,0
27.3,3,38,7.58,1,157555.58,1
3.0,1,24,1.27,2,34829.33,0
0.9,3,24,1.07,3,23887.59,0
22.5,4,56,8.29,3,130970.98,1
22.8,1,49,1.75,1,114241.94,1
8.1,3,39,6.73,2,46619.88,0
10.3,2,22,1.51,2,43929.85,0
4.1,4,39,2.72,3,41585.62,0
27.9,5,46,9.84,3,157849.02,1
24.0,4,28,7.65,1,151811.81,1
12.6,2,21,5.81,2,61761.36,0
11.8,3,58,6.86,3,84837.05,0
14.5,5,23,6.87,1,104884.43,1
4.4,4,57,3.28,1,41479.61,0
9.4,1,49,3.68,2,50672.89,0
0.3,4,24,6.66,1,38268.62,0
12.7,5,24,6.26,3,112488.1,1
4.6,5,39,7.12,2,66880.18,0
17.1,3,50,0.82,1,98173.0,1
7.7,4,50,3.28,2,50222.88,0
21.0,2,42,4.63,2,98071.68,1
25.5,1,44,1.5,1,102878.63,1
18.4,3,57,8.64,2,114318.53,1
12.8,2,30,3.93,3,85459.3,0
13.1,4,23,6.32,3,84343.64,0
13.1,1,46,2.2,3,62009.43,0
7.8,1,55,1.61,3,39424.98,0
6.4,5,49,9.76,1,97147.05,1
24.8,5,35,2.61,2,158500.31,1
8.8,2,21,2.14,3,63192.2,0
13.0,4,54,9.43,1,110729.62,1
6.2,3,45,4.9,2,63473.79,0
7.3,5,43,6.25,3,70981.13,0
10.6,2,36,8.26,1,73977.14,0
24.2,4,47,7.92,2,150326.49,1
4.9,4,51,4.27,1,48055.0,0
6.6,4,46,3.0,1,55549.93,0
24.1,1,34,0.89,2,117867.07,1
13.7,2,26,3.2,2,90328.27,0
5.9,1,48,0.02,2,43279.1,0
3.9,4,49,6.13,1,56213.21,0
11.1,4,24,7.21,1,81646.77,0
3.7,1,53,7.31,3,33269.81,0
9.7,1,44,7.7,3,69136.25,0
27.8,3,24,7.06,2,155582.74,1
5.5,4,44,4.92,2,67559.35,0
2.1,2,27,0.54,3,28357.62,0
29.8,5,25,0.43,2,162136.24,1
22.0,2,21,3.74,3,115337.51,1
0.5,2,30,7.23,3,23970.66,0
14.9,2,38,5.99,1,101232.79,1
1.2,5,35,6.79,3,60110.01,0
7.8,2,24,2.29,3,58160.4,0
15.1,2,57,7.72,3,85066.15,0
27.9,4,55,7.41,1,160027.39,1
29.6,2,52,9.01,2,133720.51,1
4.5,3,23,3.02,3,30036.85,0
6.2,5,58,9.37,3,83789.14,0
5.9,1,53,0.5,3,20000.0,0
12.2,3,54,9.37,1,97222.63,1
11.0,4,58,0.73,3,72338.49,0
21.8,3,37,9.88,3,120587.65,1
5.6,4,46,9.84,1,73397.63,0
7.1,5,20,3.99,3,98909.58,1
29.6,4,40,3.46,3,172864.4,1
18.3,5,23,2.53,2,95978.11,1
28.3,2,34,6.79,3,127806.53,1
11.8,5,28,2.44,2,93864.9,1
22.6,1,30,8.13,1,116083.59,1
26.7,5,49,4.45,2,162330.85,1
29.0,3,50,6.59,3,166177.7,1
19.9,5,26,9.6,2,138874.32,1
1.6,3,50,6.1,1,37190.99,0
8.8,4,26,9.96,3,96467.34,1
17.2,1,32,9.64,1,96769.97,1
27.0,2,34,5.83,2,156543.07,1
22.8,2,54,2.46,2,96138.12,1
16.4,5,33,9.2,2,128789.03,1
7.6,1,57,3.48,3,45508.19,0
20.0,1,26,0.75,3,82384.04,0
6.9,5,25,6.96,2,94720.16,1
19.9,2,48,7.52,2,94912.64,1
28.0,2,42,3.64,1,154753.95,1
27.3,2,40,9.46,1,153469.09,1
21.6,5,37,8.67,2,138926.83,1
25.9,2,35,4.92,2,123577.28,1
4.4,3,41,8.36,1,56633.81,0
27.7,5,35,7.42,3,152971.7,1
17.2,1,53,4.22,2,71092.7,0
7.8,3,27,9.22,3,62940.66,0
29.8,2,43,5.39,1,145512.16,1
13.2,4,36,6.32,3,79929.99,0
3.5,2,52,3.08,2,34922.87,0
18.8,1,30,9.5,2,102513.52,1
2.4,4,50,6.66,2,69852.46,0
5.9,4,44,7.01,1,69066.34,0
14.2,1,37,8.42,3,71268.46,0
4.6,2,29,3.99,3,35657.41,0
8.4,1,46,4.22,2,45682.06,0
20.7,1,28,2.03,2,86713.79,0
5.0,5,59,1.05,3,75343.08,0
9.1,2,38,0.15,2,39548.86,0
5.4,2,33,5.22,3,45298.98,0
19.2,3,39,7.46,3,99390.06,1
3.5,3,55,5.67,2,32662.91,0
10.6,4,22,8.72,2,80624.98,0
0.5,3,55,3.57,3,21680.83,0
0.7,5,24,0.64,3,46034.34,0
25.2,4,48,4.67,2,130737.82,1
9.7,5,38,9.25,3,84576.03,0
14.6,5,25,3.06,2,114690.81,1
15.4,4,32,9.17,3,94261.13,1
12.0,5,31,6.56,1,105569.49,1
0.9,1,56,7.7,2,23702.4,0
19.6,2,33,2.61,3,108875.11,1
0.4,3,42,8.69,1,35000.5,0
17.0,1,23,3.44,2,89476.79,0
1.8,3,36,0.95,3,24019.19,0
21.0,4,39,8.23,3,115405.53,1
0.4,5,29,3.22,2,39621.14,0
20.2,5,56,8.59,3,129679.03,1
12.9,4,26,2.07,1,94472.49,1
18.3,2,42,8.19,2,111314.66,1
15.1,1,49,0.94,2,67680.62,0
26.1,5,24,6.82,1,161514.57,1
28.6,3,34,5.83,2,125445.03,1
25.0,2,21,5.19,2,131114.07,1
20.5,2,35,7.41,1,111604.03,1
18.7,2,35,7.28,1,113880.84,1
25.4,4,36,8.22,3,152811.95,1
25.9,5,43,6.77,1,147475.08,1
20.2,3,27,7.35,2,111146.94,1
13.1,5,31,4.98,1,96663.62,1
8.7,3,29,4.31,2,72370.1,0
16.1,2,29,3.71,3,72211.28,0
11.2,2,58,3.75,3,64450.82,0
0.7,5,58,1.17,2,55603.34,0
5.9,2,35,9.03,2,55636.72,0
19.6,4,52,7.89,2,125585.23,1
4.7,4,41,6.98,2,62155.96,0
6.7,5,52,9.35,2,76569.97,0
12.4,3,54,5.23,1,88995.42,0
23.3,1,35,2.72,1,106621.11,1
18.7,2,54,4.71,3,100479.16,1
8.7,2,38,3.27,2,51124.64,0
1.0,5,52,6.57,1,57200.03,0
21.7,3,32,3.77,2,119392.26,1
21.7,1,44,7.07,2,90125.22,0
21.3,4,35,5.41,3,134242.91,1
21.0,5,43,4.68,3,129887.95,1
23.4,3,50,2.05,1,123568.74,1
25.3,2,53,6.35,3,123174.57,1
23.4,2,31,9.42,3,130254.83,1
16.6,4,47,3.72,3,101200.58,1
4.9,1,37,8.95,2,46024.42,0
15.4,2,58,4.2,1,92889.53,1
9.2,5,36,6.82,3,83453.37,0
14.2,2,25,3.54,3,80471.05,0
11.6,5,39,3.1,2,101936.98,1
15.1,2,51,6.43,2,79041.66,0
12.6,4,25,7.8,2,92484.36,1
2.3,1,47,3.75,2,20000.0,0
24.2,5,38,2.78,1,152638.37,1
0.0,5,42,9.44,3,64413.27,0
22.5,4,58,0.64,2,125252.19,1
11.6,1,22,7.96,2,82877.74,0
2.3,3,53,8.77,3,51300.47,0
17.1,4,45,1.55,2,112064.71,1
6.3,3,52,3.6,3,41608.85,0
7.8,4,28,4.71,1,63720.25,0
8.2,5,33,7.94,1,74418.61,0
19.6,3,20,2.56,2,100455.56,1
18.9,2,21,3.25,1,100422.1,1
0.8,3,56,2.25,2,39025.15,0
26.9,5,41,0.83,2,150344.52,1
3.9,3,37,5.54,2,53172.95,0
25.7,1,41,4.44,1,116427.34,1
28.1,3,51,6.97,3,139362.59,1
28.8,1,36,4.05,1,129887.65,1
27.1,3,48,6.89,2,164405.27,1
4.6,3,28,6.49,1,60237.21,0
19.7,2,59,1.32,3,97990.25,1
9.3,3,51,8.42,1,74212.47,0
17.9,2,42,2.19,1,84450.87,0
24.0,5,22,1.48,3,130619.53,1
17.4,2,32,7.2,2,112614.44,1
23.1,2,30,4.48,2,110173.09,1
17.2,1,52,2.1,3,90992.65,0
6.6,1,33,8.31,1,46721.08,0
17.2,1,26,0.99,3,83432.72,0
25.9,2,30,6.67,2,125983.54,1
22.4,5,40,1.74,2,124854.94,1
3.0,4,34,9.74,3,63500.12,0
14.4,1,24,0.08,2,72869.74,0
23.3,1,41,4.38,3,108234.34,1
6.0,2,39,3.83,3,22789.03,0
18.7,2,47,4.04,2,86893.89,0
15.8,2,37,0.37,2,88131.64,0
1.9,5,52,3.63,2,50965.99,0
5.3,1,33,7.44,2,70290.5,0
29.5,2,39,3.96,3,127211.37,1
21.7,2,58,5.18,3,97457.77,1
4.5,2,48,1.12,1,48812.12,0
14.8,3,40,5.13,3,79851.86,0
19.0,4,45,8.56,2,135441.06,1
15.1,3,37,2.86,2,81464.57,0
11.8,3,35,5.35,1,71802.38,0
15.6,3,32,7.41,1,109245.35,1
12.1,5,56,5.82,1,91423.6,0
3.4,1,25,6.99,1,25949.3,0
6.7,4,27,7.9,3,54874.97,0
10.0,1,51,9.51,1,52274.2,0
23.8,5,35,0.54,1,128716.6,1
11.0,5,35,2.53,2,111313.54,1
12.2,1,26,3.3,3,57438.77,0
14.0,1,54,1.71,2,67356.11,0
26.3,5,20,0.17,3,137041.73,1
13.3,3,28,6.39,1,72856.7,0
17.8,5,42,4.87,3,116739.4,1
4.6,1,56,0.25,3,35177.9,0
13.2,1,54,0.05,1,66809.4,0
1.3,1,35,8.68,3,32649.91,0
15.7,4,49,7.69,3,109669.76,1
6.4,5,45,7.56,3,99947.75,1
28.6,4,59,6.94,3,156895.16,1
2.2,4,57,0.64,1,45313.9,0
13.2,1,43,3.95,2,53320.25,0
23.4,4,21,7.92,3,142881.59,1
5.4,4,26,5.68,3,58533.16,0
28.7,5,29,4.34,1,177415.97,1
20.0,3,43,9.09,1,133445.97,1
9.6,1,52,7.32,3,55241.01,0
19.9,2,21,7.38,2,106158.2,1
22.5,1,25,1.72,2,102785.69,1
17.9,4,35,8.92,3,124733.56,1
13.2,3,25,8.46,2,77972.96,0
11.3,1,35,8.81,3,74915.9,0
25.1,3,45,2.35,2,125765.95,1
13.1,1,56,5.27,2,61605.03,0
25.3,4,56,1.61,1,124422.82,1
3.7,1,34,9.51,2,26662.88,0
20.7,1,44,9.61,3,116060.16,1
24.8,2,29,4.94,2,126961.12,1
28.3,1,41,3.27,2,112350.92,1
18.8,5,58,9.24,1,130423.88,1
19.0,3,30,9.12,2,117390.42,1
2.4,2,50,9.22,1,36527.24,0
14.7,2,49,8.36,2,69558.42,0
10.1,5,50,9.94,3,97065.45,1
24.4,1,51,5.54,1,122213.29,1
0.4,1,42,7.07,2,20000.0,0
17.8,5,54,6.39,2,137929.42,1
7.6,1,53,7.7,2,38265.14,0
26.7,2,54,9.15,1,121492.45,1
7.0,1,31,0.92,3,37930.13,0
25.3,1,27,3.86,1,118259.21,1
21.1,2,34,7.36,3,124771.62,1
0.1,3,51,7.26,1,44844.22,0
5.6,1,32,8.43,1,50074.32,0
16.0,3,28,0.39,3,99400.7,1
8.4,5,46,7.58,2,91080.08,0
17.7,1,35,7.39,3,103472.47,1
15.1,2,57,0.28,3,68139.98,0
18.7,2,45,8.9,2,109434.11,1
1.2,2,50,7.01,2,43731.57,0
26.9,5,37,0.56,2,157636.1,1
19.0,3,36,6.57,2,104687.68,1
28.8,2,40,9.14,1,156403.82,1
1.9,4,50,6.95,1,39377.51,0
26.1,3,44,1.65,3,125789.19,1
27.9,1,56,7.76,2,132374.99,1
10.0,5,46,5.5,3,105510.77,1
21.6,4,32,2.56,1,112794.28,1
27.7,4,34,1.5,3,145089.77,1
22.4,4,39,5.47,3,129026.68,1
7.1,2,25,1.52,2,47993.81,0
5.8,1,58,0.88,1,21847.82,0
13.6,1,45,7.21,2,72220.55,0
15.4,3,50,0.98,3,88396.09,0
6.5,2,48,3.67,2,56032.27,0
15.1,3,52,3.85,1,91296.46,0
16.6,5,53,8.68,1,113083.05,1
7.7,2,36,6.8,1,62715.51,0
6.1,1,55,6.85,1,30209.3,0
27.6,3,51,9.99,3,142975.83,1
11.3,4,48,7.48,1,100319.33,1
23.3,1,40,6.02,3,109383.59,1
15.1,5,44,0.89,2,108334.03,1
1.4,3,21,1.48,3,28517.53,0
20.0,5,22,4.16,2,126259.39,1
7.6,4,58,6.32,3,81248.76,0
20.3,2,51,1.53,1,93864.93,1
26.6,5,45,3.54,2,135346.89,1
