advertising_spend,product_rating,category_score,discount,season_index,monthly_sales,bestseller
64578.68,2.56,3.56,34.6,0.22,57130.85,0
82878.22,3.83,8.25,49.02,0.55,120489.54,1
52805.3,4.73,4.68,39.8,0.57,37338.98,0
84991.85,1.79,8.79,48.27,0.97,118468.34,1
82634.87,2.37,0.85,1.02,0.75,53777.74,0
6335.13,4.6,8.96,19.79,1.0,66381.78,1
7332.15,1.85,9.04,42.98,0.41,13012.03,0
13611.36,4.02,8.09,14.96,0.76,80184.25,1
93011.46,1.78,7.85,44.91,0.48,123635.77,1
57661.96,2.05,0.48,49.66,0.89,50929.8,0
26236.97,4.92,1.27,7.99,0.16,45729.06,0
48073.9,4.82,6.32,42.71,0.57,94412.05,1
52728.13,1.61,3.94,46.43,0.97,27442.23,0
61071.75,1.54,7.21,19.68,0.67,67879.25,1
91308.92,3.56,4.9,48.75,0.66,73151.1,1
82555.93,1.59,0.05,4.87,0.15,69863.06,1
71208.3,2.29,4.97,13.16,0.16,125760.23,1
84824.89,1.41,5.26,27.18,0.82,97251.61,1
1861.48,2.39,1.03,5.89,0.45,37684.35,0
15938.99,2.87,9.79,24.41,0.66,42769.48,0
2799.13,4.0,3.07,48.29,0.43,12014.76,0
73100.64,1.86,9.42,9.36,0.35,77147.37,1
33892.98,3.65,9.32,28.8,0.44,23944.35,0
69909.66,2.0,1.18,26.05,0.33,48470.03,0
39306.53,4.96,0.02,44.52,0.46,47303.76,0
30350.85,1.46,1.87,16.39,0.62,86752.42,1
54946.01,1.25,2.1,18.74,0.11,69275.82,1
48317.6,3.17,0.54,16.96,0.99,36814.04,0
47527.1,1.0,4.02,32.75,0.03,49410.41,0
10884.43,3.88,8.42,16.18,0.22,50238.03,0
60198.74,3.73,2.04,44.36,0.43,55095.32,0
95722.54,1.2,6.65,35.14,0.4,117193.73,1
99236.08,4.72,8.47,9.66,0.62,162657.57,1
36455.01,3.92,9.93,12.36,0.07,35104.15,0
72019.75,3.26,1.12,20.89,0.8,60584.18,0
45180.31,2.65,1.11,19.22,0.03,60209.73,0
10248.49,1.29,6.76,39.71,0.2,26820.42,0
15677.54,3.86,0.44,32.53,0.52,20432.26,0
98108.0,4.37,5.9,31.08,0.15,124002.53,1
86885.93,1.39,8.85,29.28,0.06,82627.06,1
23982.98,1.58,4.19,10.36,0.73,73579.18,1
99318.04,3.41,7.84,17.22,0.97,90015.28,1
65790.04,3.65,1.24,36.05,0.86,45134.94,0
48810.66,4.05,7.4,33.74,0.82,66644.01,1
24587.05,2.83,1.09,42.53,0.46,21818.97,0
34599.1,2.48,3.07,13.78,0.9,55769.78,0
54292.21,2.95,1.78,16.26,0.41,44218.31,0
46182.9,2.82,2.35,2.86,0.78,10116.09,0
6030.77,3.28,1.26,8.68,0.03,24318.64,0
17964.55,1.89,0.92,2.51,0.04,21443.8,0
27047.5,4.62,6.02,3.82,0.02,38560.68,0
8858.56,4.13,0.78,25.17,0.93,20557.15,0
79478.95,3.41,5.68,48.09,0.57,100846.73,1
82166.28,3.37,7.31,16.67,0.37,116255.92,1
55749.7,3.18,7.91,42.62,0.38,87796.54,1
41692.83,3.85,7.14,18.33,0.22,50041.11,0
29583.73,4.65,0.57,3.78,0.76,37921.97,0
82382.72,1.31,6.61,12.61,0.55,71549.53,1
70645.48,3.21,4.05,39.25,0.23,54792.48,0
57766.02,1.19,2.66,25.78,0.35,48340.13,0
678.15,4.04,3.2,31.07,0.85,3812.33,0
30933.36,2.18,3.21,9.73,0.66,10393.0,0
59609.33,4.01,2.99,27.26,0.37,58888.86,0
55020.37,1.97,4.17,8.6,0.46,60530.64,0
13435.0,4.18,7.64,26.97,0.93,69223.45,1
75538.94,4.56,8.18,29.99,0.53,74485.55,1
50909.96,2.99,4.73,30.99,0.08,60306.63,0
37960.74,2.52,1.09,19.91,0.23,26586.82,0
47833.34,2.89,0.41,21.27,0.86,90418.65,1
70668.95,2.02,0.66,27.75,0.86,91593.4,1
22062.56,3.49,7.84,48.43,0.8,57246.28,0
56990.35,4.81,0.1,46.17,0.97,88129.48,1
94983.87,2.2,4.9,16.6,0.28,122607.78,1
34537.46,4.06,4.25,14.28,0.28,41330.66,0
95675.45,1.75,7.7,4.01,0.41,87034.4,1
77127.02,2.47,7.48,17.34,0.23,96477.26,1
48949.9,4.76,8.3,15.78,0.27,75684.48,1
98223.25,2.06,4.18,18.41,0.81,103238.18,1
83443.39,4.68,4.51,28.21,0.78,63096.84,1
2127.11,1.27,7.9,29.75,0.1,7735.65,0
42773.17,4.5,8.06,42.61,0.14,67425.34,1
53414.48,2.03,7.97,10.58,0.95,59460.5,0
88806.8,3.9,7.09,0.19,0.13,114486.66,1
38783.26,3.33,6.78,34.08,0.3,21800.7,0
86523.85,3.27,7.09,28.47,0.67,97754.59,1
3874.52,2.84,3.75,0.81,0.75,1000.0,0
46335.34,4.31,6.02,11.01,0.71,92721.98,1
74679.87,4.14,2.08,17.61,0.91,81110.45,1
75572.0,1.47,9.75,31.67,0.12,87789.01,1
18569.54,2.66,4.81,21.92,0.74,21629.5,0
61800.46,2.03,2.07,25.21,0.45,58063.7,0
23101.67,2.79,0.92,5.25,0.4,66305.51,1
35671.88,2.85,4.68,48.74,0.06,52808.23,0
72283.52,2.18,6.88,6.16,0.44,106430.77,1
83116.19,1.28,3.59,15.11,0.99,107634.14,1
18347.24,4.0,9.15,6.66,0.2,9590.28,0
59736.4,1.18,2.83,44.52,0.88,46414.47,0
67684.66,1.81,6.04,47.65,0.23,81616.5,1
52889.64,4.35,3.03,19.42,0.55,55567.6,0
28830.35,1.5,3.93,4.29,0.93,61674.53,0
55872.77,3.61,2.16,40.83,0.01,62811.73,1
99685.56,3.62,9.57,25.64,0.3,113727.08,1
33431.44,1.15,0.49,7.66,0.74,31592.61,0
11840.64,2.96,1.06,6.77,0.34,26073.82,0
59269.7,3.9,9.23,18.99,0.2,88831.24,1
23654.94,3.71,8.49,33.59,0.42,46184.2,0
6066.94,3.05,5.98,49.71,0.39,22090.65,0
4219.73,2.04,7.21,23.64,0.43,39723.86,0
20811.99,3.37,8.05,47.69,0.66,25232.02,0
75560.96,3.42,2.43,46.43,0.71,90313.89,1
81172.62,2.58,1.5,46.78,0.93,86485.98,1
13215.32,4.32,0.69,15.59,0.41,27887.88,0
5635.26,1.06,9.78,18.6,0.28,2888.57,0
4231.38,1.63,0.34,44.71,0.93,1000.0,0
78696.26,3.68,2.19,45.24,0.8,88692.44,1
13338.04,4.89,2.92,31.07,0.5,19961.58,0
72147.85,3.86,5.59,45.74,0.6,74368.69,1
16229.27,1.0,2.46,47.27,0.51,54002.28,0
70676.26,1.32,2.77,23.22,0.75,38715.99,0
73148.58,3.94,0.4,21.4,0.47,72810.91,1
88289.6,2.99,8.26,15.74,0.74,114845.8,1
80541.28,2.93,2.44,49.38,0.11,59112.17,0
30949.28,1.74,3.06,14.06,0.7,55264.28,0
33785.04,1.99,8.9,11.38,0.13,31275.24,0
88995.96,4.36,9.92,12.91,0.79,106059.77,1
46735.81,2.08,7.21,11.56,0.64,62324.99,0
31360.71,3.08,8.29,48.67,0.54,32986.9,0
84181.35,2.81,0.11,27.03,1.0,102967.8,1
56803.68,3.45,5.56,4.51,0.55,92859.77,1
4403.09,2.22,5.6,39.62,0.96,29906.37,0
43557.39,4.92,5.67,12.12,0.64,17329.18,0
35556.43,2.46,9.75,3.39,0.08,53096.34,0
89584.14,2.98,2.12,32.47,0.21,52359.81,0
25482.24,2.1,5.62,41.21,0.74,39675.44,0
66380.63,4.69,0.02,18.54,0.34,88378.92,1
1922.26,1.61,7.79,34.19,0.37,41396.01,0
71460.8,1.46,8.05,17.49,0.14,73674.2,1
18717.21,2.06,3.64,44.75,0.41,16259.88,0
49953.28,2.88,3.67,29.11,0.77,69704.42,1
44647.75,4.26,0.23,12.85,0.94,39438.88,0
54202.91,4.01,0.98,44.83,0.13,76519.39,1
51292.34,1.69,2.49,43.73,0.17,54783.73,0
52269.73,3.05,8.77,5.65,0.63,66613.37,1
93964.21,1.05,1.45,20.29,0.17,107167.4,1
46139.04,3.86,8.59,19.1,0.99,94258.37,1
72922.17,1.87,1.04,29.35,0.05,67412.49,1
26813.18,1.61,4.0,24.25,0.47,56972.66,0
7349.83,2.29,4.28,35.47,0.68,3362.45,0
49231.83,3.4,0.65,44.33,0.35,39234.51,0
14265.35,1.02,1.99,10.85,0.68,30382.0,0
61067.34,4.03,6.2,28.82,0.6,92857.6,1
79148.54,3.55,9.19,3.03,0.79,110723.23,1
89424.71,4.53,5.01,31.13,0.97,107659.63,1
742.9,3.45,6.4,6.44,0.28,22536.11,0
62434.88,3.81,4.99,33.12,0.9,62374.22,0
25717.65,4.03,5.75,18.7,0.28,7785.79,0
22501.69,1.99,5.6,9.4,0.86,63329.57,1
96303.78,1.19,1.37,2.27,0.8,59636.55,0
60097.83,4.0,4.08,45.85,0.09,52491.9,0
64212.82,2.16,2.74,32.41,0.57,62563.76,0
86962.18,1.16,7.89,8.85,0.14,42663.19,0
77860.85,2.17,4.08,10.62,0.05,87170.81,1
58880.45,3.56,7.65,42.39,0.05,74152.96,1
26259.65,1.34,8.61,33.91,0.25,5291.79,0
46596.69,3.12,0.37,41.39,0.64,3143.93,0
51657.5,1.98,6.43,37.06,0.38,49225.86,0
91967.65,4.19,9.63,21.56,0.17,101757.22,1
68344.05,2.25,7.98,27.0,0.97,89047.98,1
95055.25,4.21,7.14,12.73,0.45,132235.27,1
65298.75,4.32,8.21,27.03,0.13,113719.92,1
42856.68,2.76,8.64,6.56,0.75,90626.71,1
93461.52,2.29,6.26,3.9,0.44,91512.92,1
25443.25,4.84,4.78,21.74,0.98,79088.57,1
95302.48,3.64,4.59,39.54,0.43,70906.76,1
46022.73,1.8,1.14,19.4,0.32,29670.6,0
65147.96,3.92,4.32,30.15,0.73,49596.06,0
91952.17,4.24,1.16,24.3,0.14,129660.68,1
23421.03,3.06,5.38,26.77,0.44,56207.85,0
44035.65,1.31,3.52,18.05,0.49,65794.01,1
78880.5,4.55,4.27,21.56,0.22,95202.08,1
30427.34,2.13,6.29,2.45,0.53,49512.41,0
94180.51,4.52,9.32,26.51,1.0,122004.05,1
98387.27,4.72,7.43,7.08,0.52,106353.22,1
62099.5,2.54,0.59,5.53,0.98,73023.21,1
4533.29,1.52,8.67,42.19,0.69,13156.7,0
53224.13,1.41,4.19,14.91,0.75,79368.69,1
32473.68,3.05,8.23,38.75,0.05,74023.04,1
90158.69,4.58,5.34,34.26,0.89,130371.49,1
43017.7,3.71,3.02,7.28,0.24,84285.09,1
29657.34,2.68,1.95,33.46,0.39,16502.84,0
44730.15,2.7,0.94,2.8,0.32,66243.49,1
2269.27,2.96,7.8,33.98,0.44,12193.54,0
13001.24,1.04,5.95,25.73,0.42,34393.11,0
76636.65,1.39,0.76,23.64,0.32,51723.39,0
18760.02,4.79,8.85,19.27,0.6,37555.05,0
52446.85,4.54,1.67,28.67,0.49,60693.79,0
9542.97,4.3,7.86,33.61,0.61,42376.72,0
22021.23,4.84,1.2,0.11,0.63,30914.92,0
81153.72,4.09,5.71,17.67,0.82,77341.42,1
39391.11,1.43,6.19,35.71,0.02,23580.1,0
28750.34,1.26,3.04,33.61,0.83,44490.68,0
92783.48,1.4,0.84,1.6,0.09,70815.93,1
67711.33,2.43,9.48,3.32,0.56,62488.41,0
22608.17,4.12,9.38,20.95,0.3,33612.01,0
50973.7,1.04,0.42,31.53,0.04,60345.51,0
99807.73,4.74,7.25,14.94,0.14,105557.59,1
74455.73,1.24,6.76,39.13,0.71,56899.43,0
8021.82,3.05,2.36,26.19,0.43,20080.63,0
75843.35,2.92,3.39,30.59,0.58,52871.69,0
14192.21,3.58,3.6,13.13,0.07,21629.09,0
24007.18,2.81,5.74,22.77,0.76,16984.38,0
14041.43,1.39,6.96,19.23,0.33,49450.42,0
9240.03,4.83,2.12,36.54,0.3,13327.05,0
8095.75,4.24,6.92,25.59,0.03,20537.49,0
96163.31,3.36,3.32,23.82,0.46,96002.53,1
72621.67,2.51,8.16,14.89,0.73,82125.35,1
9990.03,1.19,4.53,46.21,0.49,1000.0,0
69567.02,2.9,7.69,48.77,0.33,74501.82,1
21333.02,4.7,2.35,33.06,0.12,22045.42,0
88420.33,3.58,0.59,20.59,0.59,78632.48,1
72661.03,1.45,4.53,30.58,0.3,49208.84,0
99806.57,4.97,0.48,26.41,0.69,128193.98,1
79763.78,1.32,8.82,44.6,0.75,73817.68,1
21723.07,1.54,7.77,14.93,0.39,8873.4,0
61123.81,4.44,7.89,44.13,0.93,77745.31,1
42261.36,1.83,3.86,33.5,0.52,46230.21,0
36780.82,4.06,1.44,21.22,0.59,52131.79,0
39305.7,2.86,8.13,38.63,0.4,57653.37,0
79159.07,4.87,6.06,7.36,0.42,122812.74,1
77617.09,1.04,0.83,33.89,0.49,49308.26,0
2576.02,2.19,5.59,27.61,0.02,24063.4,0
62587.13,4.92,3.43,39.48,0.13,79674.2,1
60088.7,1.98,3.65,21.1,0.92,113682.16,1
70985.01,3.02,6.66,44.12,0.16,70882.18,1
98845.45,2.5,3.13,16.41,0.87,62947.62,1
49987.74,1.48,1.99,28.93,0.55,23793.7,0
35611.55,3.98,7.94,27.13,0.22,87823.01,1
33386.25,4.25,0.9,33.8,0.18,49842.08,0
88995.65,3.45,5.81,35.08,0.41,75153.18,1
55918.13,2.54,5.83,31.34,0.7,56562.57,0
89406.11,2.85,3.01,7.88,0.05,87542.63,1
44848.53,2.28,4.59,31.92,0.14,57251.53,0
70906.28,3.59,1.75,47.83,0.91,56285.47,0
25454.82,1.64,8.58,15.27,0.38,26332.46,0
22964.18,2.06,6.62,14.95,0.37,35806.41,0
53118.88,1.85,2.44,10.19,0.33,77229.0,1
82997.14,2.73,9.6,45.34,0.14,87618.84,1
10027.41,4.93,9.26,1.75,0.85,90633.06,1
70387.62,2.34,8.5,44.54,0.31,112208.59,1
91977.19,3.07,1.8,13.32,0.02,74340.9,1
54153.25,1.49,3.81,13.33,0.92,63618.77,1
94292.51,4.36,4.33,10.59,0.37,154442.66,1
20004.84,1.64,4.09,27.3,0.62,31547.54,0
30118.92,2.17,5.94,7.77,0.28,22170.65,0
3922.03,2.87,8.45,11.91,0.67,18729.0,0
70193.65,2.19,4.69,7.85,0.56,92680.05,1
19987.72,1.16,9.42,42.72,0.19,54187.75,0
21114.86,3.3,0.34,10.08,0.78,28254.49,0
52863.3,2.28,7.08,24.45,0.93,45810.75,0
3964.22,4.71,9.65,14.21,0.39,25210.9,0
53319.23,1.12,3.16,39.36,0.7,44432.26,0
95537.41,3.21,9.04,16.79,0.1,137126.96,1
64903.12,4.29,2.23,8.51,0.58,86090.5,1
25375.28,1.88,4.14,13.45,0.02,14291.23,0
46696.25,3.25,8.94,8.27,0.22,68464.46,1
31162.71,4.01,3.05,42.85,0.69,33033.49,0
71919.0,3.55,5.8,34.63,0.28,88774.43,1
7385.94,2.71,5.65,30.08,0.56,30391.53,0
81018.1,2.47,1.66,43.84,0.01,87783.69,1
22558.98,3.72,9.76,21.1,0.85,69856.33,1
49207.86,3.73,1.5,41.11,1.0,52240.09,0
91432.31,3.98,2.79,15.66,0.8,91331.67,1
95654.81,3.03,5.85,32.52,0.43,94430.81,1
25383.71,3.91,9.21,20.04,0.4,97568.68,1
19088.48,4.65,2.68,22.53,0.4,59805.44,0
34896.72,3.03,0.14,15.6,0.2,12246.85,0
20378.19,3.86,0.12,35.47,0.05,21959.03,0
36177.86,2.41,8.22,9.85,0.04,69371.19,1
59346.79,1.3,2.1,13.16,0.51,27106.61,0
41871.06,3.57,9.8,22.13,0.95,104688.45,1
38921.79,2.15,9.35,2.67,0.66,63538.91,1
2513.11,1.13,7.13,29.05,0.66,1000.0,0
54667.63,4.23,9.88,45.3,0.71,113848.39,1
32574.17,1.81,0.64,43.2,0.52,60709.39,0
13812.2,2.81,8.94,19.6,0.93,56800.83,0
80949.48,2.91,1.16,5.32,0.23,66402.5,1
83132.39,4.79,1.51,42.64,0.08,92489.7,1
55430.89,1.68,9.35,48.95,0.73,66749.35,1
92923.75,1.43,7.86,11.58,0.65,90151.18,1
38839.83,1.19,0.29,29.2,0.62,53945.08,0
22977.67,3.01,0.15,29.9,0.24,22926.1,0
62438.47,2.95,4.92,14.68,1.0,80206.65,1
51216.75,1.16,6.47,20.27,0.01,88166.7,1
88555.63,1.73,4.87,45.15,0.08,79370.52,1
86536.84,4.38,8.97,25.43,0.74,99963.55,1
43446.57,5.0,2.9,48.43,0.02,46091.96,0
1696.46,1.88,6.84,14.07,0.26,3139.84,0
46837.65,2.6,6.91,21.55,0.56,61031.11,0
93612.68,4.31,4.51,30.88,0.04,61651.38,0
61231.7,3.13,3.88,49.36,0.72,58521.61,0
33666.91,3.47,2.55,41.81,0.82,31182.25,0
9446.06,1.52,1.72,12.57,0.08,1000.0,0
13652.79,2.67,0.09,39.37,0.36,18353.57,0
50197.52,3.32,1.97,15.92,0.15,71311.17,1
22182.31,3.15,8.49,18.57,0.49,69551.87,1
7320.39,2.5,6.04,49.16,0.13,55680.38,0
83406.61,1.91,2.99,34.05,0.9,59682.66,0
7722.98,2.86,0.13,5.4,0.02,40435.79,0
77663.82,1.87,7.98,38.15,0.23,51303.87,0
4330.5,2.51,8.28,23.64,0.32,51712.12,0
14020.28,2.44,6.16,27.02,0.11,54841.46,0
53348.69,3.63,5.66,6.6,0.97,69241.98,1
16274.17,1.09,8.51,38.21,0.88,61479.76,0
82298.62,1.0,5.75,25.31,0.42,87320.09,1
54772.37,1.97,5.82,17.15,0.69,51148.39,0
51474.13,1.1,5.03,26.73,0.34,55578.7,0
39776.62,1.12,9.09,27.49,0.59,47059.38,0
83575.5,3.82,7.99,43.63,0.34,82775.39,1
64163.63,1.59,7.6,43.2,0.46,82236.55,1
69396.08,4.36,0.89,36.35,0.31,50016.06,0
37520.67,3.58,3.28,32.12,0.99,61791.52,0
26890.87,4.85,9.65,9.27,0.58,45324.0,0
83993.09,4.98,5.8,23.13,0.16,102093.35,1
83136.42,2.53,8.2,48.66,0.37,61272.37,0
89057.32,3.49,2.78,34.25,0.48,112732.96,1
80837.24,3.18,9.78,37.56,0.52,104260.72,1
83038.92,3.96,4.23,31.76,0.77,82499.93,1
20565.36,4.73,2.66,28.38,0.03,33738.81,0
5947.17,1.03,3.93,10.87,0.93,34242.12,0
33750.73,1.09,2.7,27.05,0.91,104819.14,1
90585.39,1.55,3.46,12.59,0.3,13818.86,0
73268.13,1.37,5.99,49.35,0.3,123519.76,1
17185.07,3.93,4.67,45.05,0.24,26831.32,0
10881.37,1.48,3.57,36.77,0.09,32239.33,0
77196.67,3.02,6.31,27.59,0.54,76389.34,1
73951.35,2.06,1.94,28.21,0.69,33600.25,0
7498.77,1.46,3.88,12.61,0.99,28617.85,0
39789.69,2.14,6.21,26.17,0.87,90815.16,1
3171.54,1.45,9.59,20.52,0.81,39969.93,0
47242.15,1.17,9.31,41.06,0.2,47334.15,0
86128.85,3.83,6.61,32.96,0.45,103448.24,1
51022.59,2.58,5.83,48.52,0.31,48040.59,0
79815.11,2.79,9.01,11.27,0.28,120536.56,1
92370.45,4.85,3.63,4.01,0.67,116031.7,1
9680.98,2.48,4.26,13.54,0.83,32722.24,0
89914.74,3.4,4.52,40.37,0.91,94101.86,1
34244.21,2.73,8.16,26.57,0.96,123792.32,1
97006.39,2.46,2.99,11.09,0.16,109543.46,1
38611.85,4.26,4.82,41.83,0.07,35995.27,0
97831.47,1.08,5.57,0.34,0.94,92806.59,1
58363.34,1.68,4.59,14.32,0.09,58901.95,0
28390.0,3.99,1.67,19.37,0.3,56627.23,0
79855.72,2.45,1.34,49.57,0.6,89946.48,1
61929.33,3.8,4.64,8.55,0.21,59783.29,0
92914.35,3.83,0.21,9.85,0.53,95161.82,1
18419.77,2.12,4.18,23.26,0.34,17409.98,0
91972.95,4.69,0.65,42.45,0.76,82990.02,1
95025.39,1.76,3.34,20.38,0.57,84230.2,1
71376.49,4.35,3.86,7.85,0.09,101834.88,1
94983.45,2.75,1.73,18.9,0.76,110720.83,1
65314.42,2.12,1.03,13.71,0.6,55542.68,0
37940.07,3.85,7.27,16.38,0.69,85452.6,1
84034.14,1.57,8.29,38.83,0.12,70540.68,1
39728.98,1.38,5.36,47.49,0.74,48809.6,0
87899.26,3.21,5.25,20.68,0.02,63629.29,1
3338.65,2.88,8.6,20.22,0.9,35298.64,0
10660.48,2.59,1.22,27.13,0.89,61601.36,0
35554.34,3.3,5.6,48.17,0.29,16992.22,0
84473.13,2.39,6.74,43.67,0.9,80147.39,1
20007.5,1.04,2.95,32.38,0.17,1000.0,0
48710.11,4.55,8.43,20.8,0.19,74294.22,1
48818.94,1.08,5.54,10.45,0.5,20105.6,0
55020.39,2.02,4.1,41.26,0.95,53310.08,0
24402.69,3.75,2.12,11.47,0.56,38988.08,0
58811.75,2.25,7.18,4.57,0.63,70212.03,1
86790.24,3.18,3.92,41.29,0.97,81337.38,1
67280.08,3.52,2.2,17.82,0.43,75349.57,1
48864.31,4.32,2.34,25.05,0.77,71817.44,1
98846.67,2.33,6.24,37.07,0.61,73187.39,1
74299.38,1.05,6.2,14.61,0.29,78227.63,1
84744.7,2.59,9.78,13.47,0.38,81901.92,1
5792.2,3.14,4.2,10.92,0.9,22672.34,0
90987.46,1.68,4.04,42.22,0.11,108318.04,1
5430.89,1.33,4.09,9.38,0.35,16490.86,0
32384.2,1.71,9.65,38.43,0.66,41880.25,0
88533.36,3.61,8.27,28.22,0.29,109426.3,1
83241.39,3.54,6.62,10.85,0.31,92572.95,1
87189.28,4.13,2.09,7.84,0.01,73876.63,1
49681.29,1.51,8.6,29.55,0.72,56537.56,0
30822.83,2.85,7.64,30.02,0.67,72074.96,1
19143.72,1.25,6.65,26.94,0.49,1000.0,0
19144.31,4.65,9.45,34.69,0.1,56776.29,0
10081.84,4.6,7.33,44.07,0.68,34509.73,0
25982.95,2.14,3.43,30.69,0.23,43688.51,0
12447.43,3.61,8.86,22.55,0.58,68641.94,1
64159.54,2.85,9.57,2.36,0.63,101118.71,1
49617.9,3.62,2.9,10.74,0.5,68271.72,1
40811.68,2.79,8.48,28.28,0.98,96250.75,1
63883.3,2.85,9.72,12.96,0.81,121477.44,1
9658.42,4.15,1.81,3.94,0.36,25144.16,0
66021.15,4.49,7.43,25.05,0.73,102273.63,1
91130.57,3.17,5.29,30.28,0.96,79547.37,1
8527.16,2.76,0.97,2.41,0.98,36937.56,0
3372.59,2.82,0.28,33.63,0.56,31663.52,0
59987.68,2.37,7.08,20.29,0.66,84410.25,1
49275.37,1.12,9.58,35.06,0.79,47317.45,0
60415.68,4.25,6.91,29.07,0.78,95395.8,1
14413.96,1.4,2.45,29.77,0.72,8301.97,0
15345.41,2.41,8.01,47.59,0.5,27375.49,0
61280.76,4.6,4.57,37.29,0.86,104722.36,1
17914.89,1.45,2.9,46.53,0.46,10587.15,0
85608.98,2.51,6.86,29.2,0.37,87237.53,1
67865.59,4.12,9.99,41.65,0.77,79137.01,1
69464.21,1.86,6.85,47.17,0.31,72609.47,1
60527.12,3.35,9.25,37.52,0.79,60552.75,0
79062.76,1.6,3.38,9.46,0.47,87551.83,1
10036.92,2.55,9.49,12.02,0.56,64897.05,1
41986.25,1.21,7.55,6.75,0.48,38256.08,0
78359.54,2.84,0.28,4.4,0.88,84710.14,1
42888.61,4.17,3.72,1.47,0.79,68000.42,1
61089.14,4.86,1.32,9.89,0.85,63409.36,1
50167.15,2.55,8.54,32.58,0.21,43403.47,0
70226.48,3.13,6.21,21.0,0.15,62786.56,1
11737.52,4.38,6.79,22.69,0.06,39058.92,0
45492.35,1.14,3.47,15.36,0.24,74887.31,1
15882.32,3.04,7.56,18.74,0.95,86123.88,1
25472.18,2.38,1.78,17.15,0.93,44465.97,0
66983.35,3.87,9.56,26.53,0.0,88330.2,1
20230.16,2.04,6.14,8.04,0.1,49073.22,0
86099.08,3.04,4.09,35.28,0.58,80080.62,1
73307.12,4.41,8.41,41.34,0.45,68729.01,1
73900.9,4.19,8.17,10.17,0.79,113232.07,1
76721.24,2.05,1.39,43.99,0.27,96293.26,1
75161.91,2.81,6.43,20.39,0.74,74386.42,1
32471.13,3.05,5.27,3.99,0.5,52203.03,0
82070.48,2.11,4.93,37.11,0.71,80374.3,1
58963.52,4.21,7.19,38.99,0.27,74729.01,1
43393.25,2.38,0.89,32.53,0.28,68418.35,1
27911.45,3.3,4.16,36.87,0.85,22601.11,0
76698.51,2.24,5.39,34.11,0.24,74481.04,1
51613.82,4.79,0.8,37.96,0.6,71995.89,1
17762.99,1.49,8.26,12.92,0.59,73113.32,1
25214.12,1.95,4.27,46.84,0.4,26299.9,0
88030.53,2.93,8.69,45.39,0.25,67221.51,1
22425.01,1.83,2.81,24.17,0.58,16043.79,0
2458.43,3.4,4.72,19.65,0.02,19151.1,0
76576.23,2.88,4.17,0.03,0.43,105650.6,1
96632.7,1.04,7.83,7.16,0.8,88307.02,1
19821.14,3.91,5.16,34.77,0.39,66620.25,1
19973.28,1.55,8.11,15.79,0.65,69992.03,1
54492.36,1.93,2.92,7.44,0.24,35171.03,0
780.45,2.95,3.12,41.12,0.26,46648.31,0
28889.55,4.61,0.9,41.98,0.39,35875.11,0
47300.3,2.3,1.22,29.76,0.46,3206.47,0
71861.33,4.95,3.78,20.94,0.46,99588.8,1
81689.36,1.82,6.5,27.29,0.22,102966.16,1
50908.43,2.77,7.76,45.38,0.75,106038.73,1
94489.97,4.47,8.67,30.96,0.76,133667.78,1
10513.3,3.51,2.39,34.28,0.94,53195.98,0
88355.98,4.35,5.8,7.85,0.04,120780.91,1
85385.0,4.96,3.58,9.08,0.94,126681.66,1
37999.66,4.66,1.21,48.15,0.1,29989.93,0
53494.81,2.83,3.28,49.53,0.51,60832.3,0
67594.17,4.89,1.53,7.72,0.92,115839.25,1
75545.28,1.01,0.31,35.01,0.46,85651.86,1
61845.65,4.29,6.75,25.38,0.9,106745.81,1
83161.05,2.16,8.3,40.88,0.27,91583.34,1
53433.12,2.92,6.95,38.45,0.97,78829.19,1
9300.22,2.47,2.96,16.82,0.32,1000.0,0
73362.5,2.41,9.5,44.82,0.32,105966.69,1
46639.07,1.14,7.64,40.16,0.51,44554.05,0
26494.45,3.23,2.19,21.26,0.03,70841.11,1
73073.18,2.06,0.98,42.56,0.42,72189.26,1
30837.91,1.12,7.45,17.32,0.75,59812.39,0
24184.4,4.97,6.54,19.11,0.61,38438.93,0
54843.51,1.35,7.57,0.34,0.52,56660.47,0
6262.94,2.88,7.89,44.78,0.83,33846.72,0
33392.59,2.72,8.21,35.9,0.89,41915.31,0
22276.88,2.33,2.87,29.58,0.88,24582.61,0
79710.72,2.52,8.6,23.81,0.05,107146.9,1
17046.84,2.62,5.72,36.15,0.13,50400.08,0
65558.67,3.57,5.51,3.95,0.98,118437.77,1
52430.25,4.22,8.55,30.3,0.32,62308.06,0
79935.5,3.67,8.17,16.3,0.43,87696.31,1
89273.61,1.28,9.47,46.5,0.64,69733.28,1
56870.6,2.18,0.04,47.0,0.52,34003.14,0
59168.14,2.61,7.32,24.54,0.3,76893.99,1
63032.32,4.67,6.73,40.1,0.34,94363.28,1
8897.94,3.32,2.37,0.34,0.09,37861.83,0
36731.22,4.36,9.86,48.2,0.33,75548.79,1
83484.77,2.37,1.68,28.59,0.88,84266.77,1
88739.06,4.54,8.82,43.64,0.63,131320.3,1
24299.8,3.93,2.13,49.16,0.14,39703.21,0
82372.29,2.0,5.92,7.25,0.93,69317.89,1
4401.15,2.93,2.06,21.91,0.59,38615.65,0
89098.68,3.0,9.93,42.34,0.35,153972.99,1
17037.91,2.6,2.37,44.02,0.53,20651.39,0
33176.95,2.52,3.49,25.98,0.41,26366.47,0
